timestamp,x,y,z
1746534314.1603057,-8.251112937927246,-21.047090530395508,-0.5632867813110352
1746534314.2949,-8.251933097839355,-21.047046661376953,-0.5681177973747253
1746534314.4559417,-8.253058433532715,-21.04705047607422,-0.5740213990211487
1746534314.620271,-8.254592895507812,-21.04722785949707,-0.5799687504768372
1746534314.7750611,-8.256853103637695,-21.047807693481445,-0.585705041885376
1746534314.9387884,-8.259231567382812,-21.048376083374023,-0.5918091535568237
1746534315.1004877,-8.261873245239258,-21.048995971679688,-0.5972816348075867
1746534315.256877,-8.264768600463867,-21.04972267150879,-0.6020725965499878
1746534315.415753,-8.26440143585205,-21.049625396728516,-0.6024739146232605
1746534315.5801058,-8.263947486877441,-21.049604415893555,-0.6010501980781555
1746534315.7412999,-8.264092445373535,-21.049692153930664,-0.5999537706375122
1746534315.8968196,-8.26451301574707,-21.049734115600586,-0.5995945334434509
1746534316.064875,-8.264994621276855,-21.04983901977539,-0.6007399559020996
1746534316.2158313,-8.265890121459961,-21.050172805786133,-0.6017601490020752
1746534316.3779218,-8.266671180725098,-21.05042266845703,-0.605086624622345
1746534316.5470672,-8.268181800842285,-21.0508975982666,-0.6096208095550537
1746534316.6969843,-8.270614624023438,-21.05159568786621,-0.6143847703933716
1746534316.8558488,-8.27341079711914,-21.052518844604492,-0.6172417402267456
1746534317.0263214,-8.277542114257812,-21.05354118347168,-0.6211557388305664
1746534317.1772423,-8.281204223632812,-21.054819107055664,-0.6260756850242615
1746534317.339478,-8.285323143005371,-21.05621910095215,-0.6321724653244019
1746534317.5069258,-8.290403366088867,-21.058029174804688,-0.6373399496078491
1746534317.6582289,-8.29576587677002,-21.059955596923828,-0.6424232721328735
1746534317.8172445,-8.301998138427734,-21.062232971191406,-0.6476216912269592
1746534317.9822352,-8.30860710144043,-21.06474494934082,-0.6538196206092834
1746534318.1398852,-8.315671920776367,-21.067312240600586,-0.6605978012084961
1746534318.2981577,-8.324118614196777,-21.07049560546875,-0.6667150259017944
1746534318.4625607,-8.332318305969238,-21.073650360107422,-0.6732593178749084
1746534318.619036,-8.341280937194824,-21.077070236206055,-0.6821306347846985
1746534318.7779195,-8.350183486938477,-21.08049774169922,-0.6919464468955994
1746534318.9482737,-8.361151695251465,-21.084802627563477,-0.7025784254074097
1746534319.0992937,-8.370917320251465,-21.088645935058594,-0.7123650908470154
1746534319.259102,-8.382525444030762,-21.093233108520508,-0.7237083911895752
1746534319.423815,-8.394303321838379,-21.098011016845703,-0.7362545728683472
1746534319.5802681,-8.406683921813965,-21.103002548217773,-0.7500563263893127
1746534319.7402723,-8.420027732849121,-21.108413696289062,-0.7658357620239258
1746534319.9044452,-8.433979034423828,-21.113988876342773,-0.7834945321083069
1746534320.0609565,-8.448647499084473,-21.119911193847656,-0.80086350440979
1746534320.2203617,-8.4640531539917,-21.126062393188477,-0.8185403943061829
1746534320.3854337,-8.480390548706055,-21.13261604309082,-0.8368799686431885
1746534320.5399332,-8.496159553527832,-21.13902473449707,-0.8553079962730408
1746534320.701072,-8.507834434509277,-21.14371109008789,-0.8661430478096008
1746534320.865224,-8.501633644104004,-21.141136169433594,-0.8668096661567688
1746534321.0220938,-8.495662689208984,-21.13869285583496,-0.8606342673301697
1746534321.1812239,-8.493124961853027,-21.13753890991211,-0.8537089228630066
1746534321.3452404,-8.4922513961792,-21.136882781982422,-0.853190541267395
1746534321.5042324,-8.49247932434082,-21.136777877807617,-0.8597444891929626
1746534321.661177,-8.494148254394531,-21.13722801208496,-0.8706110715866089
1746534321.8270433,-8.498977661132812,-21.13953399658203,-0.8848065137863159
1746534321.9810162,-8.50479793548584,-21.141674041748047,-0.9009160399436951
1746534322.1431642,-8.510581970214844,-21.1428165435791,-0.9190572500228882
1746534322.3076146,-8.519452095031738,-21.14521026611328,-0.9388112425804138
1746534322.4615788,-8.529041290283203,-21.147340774536133,-0.9560428857803345
1746534322.6232479,-8.537125587463379,-21.149381637573242,-0.9748008251190186
1746534322.7865741,-8.547086715698242,-21.1525821685791,-0.9933363199234009
1746534322.9436433,-8.557231903076172,-21.1555233001709,-1.0097681283950806
1746534323.1020594,-8.568387985229492,-21.158750534057617,-1.0252559185028076
1746534323.2698903,-8.581208229064941,-21.16253089904785,-1.0433489084243774
1746534323.4230804,-8.594986915588379,-21.16636085510254,-1.0623515844345093
1746534323.5834231,-8.609516143798828,-21.170312881469727,-1.0820056200027466
1746534323.7485855,-8.62476921081543,-21.17438316345215,-1.1023865938186646
1746534323.9027524,-8.641324996948242,-21.17879867553711,-1.1212618350982666
1746534324.0640476,-8.658710479736328,-21.183338165283203,-1.137797236442566
1746534324.2333586,-8.676752090454102,-21.188121795654297,-1.151982069015503
1746534324.3832343,-8.693676948547363,-21.19264793395996,-1.1645972728729248
1746534324.5432463,-8.71315860748291,-21.19794273376465,-1.1785446405410767
1746534324.713494,-8.733510971069336,-21.203275680541992,-1.1925708055496216
1746534324.8640096,-8.755240440368652,-21.2091064453125,-1.2041617631912231
1746534325.0234096,-8.77793025970459,-21.215023040771484,-1.2163090705871582
1746534325.19305,-8.801209449768066,-21.22095489501953,-1.228610634803772
1746534325.3443434,-8.826617240905762,-21.228023529052734,-1.2395706176757812
1746534325.5033047,-8.851616859436035,-21.23426628112793,-1.250905156135559
1746534325.6703687,-8.879135131835938,-21.241655349731445,-1.2627538442611694
1746534325.8244874,-8.905050277709961,-21.24823570251465,-1.2727181911468506
1746534325.9860647,-8.936615943908691,-21.25636100769043,-1.2857922315597534
1746534326.1502995,-8.965075492858887,-21.263628005981445,-1.2940566539764404
1746534326.3044477,-8.996496200561523,-21.27151870727539,-1.3052005767822266
1746534326.4660742,-9.029437065124512,-21.279916763305664,-1.319905400276184
1746534326.6324754,-9.063071250915527,-21.288265228271484,-1.333695650100708
1746534326.7860003,-9.098111152648926,-21.29689598083496,-1.3444066047668457
1746534326.945106,-9.134156227111816,-21.305700302124023,-1.3542976379394531
1746534327.1154537,-9.17186450958252,-21.31476402282715,-1.3642377853393555
1746534327.265949,-9.210514068603516,-21.32398796081543,-1.368947148323059
1746534327.4253397,-9.198648452758789,-21.320880889892578,-1.3349673748016357
1746534327.592495,-9.181252479553223,-21.316347122192383,-1.318747639656067
1746534327.7460124,-9.174623489379883,-21.314416885375977,-1.3149206638336182
1746534327.9058962,-9.174378395080566,-21.313899993896484,-1.31979238986969
1746534328.0770905,-9.179071426391602,-21.31443214416504,-1.3295938968658447
1746534328.2269397,-9.187274932861328,-21.315706253051758,-1.340323805809021
1746534328.386023,-9.198001861572266,-21.317453384399414,-1.3535497188568115
1746534328.5560267,-9.210639953613281,-21.31955337524414,-1.3681397438049316
1746534328.7079864,-9.224923133850098,-21.321989059448242,-1.3847469091415405
1746534328.8669467,-9.240828514099121,-21.32467269897461,-1.4006130695343018
1746534329.0373092,-9.25838851928711,-21.32761573791504,-1.4157530069351196
1746534329.1879413,-9.277532577514648,-21.330814361572266,-1.4325064420700073
1746534329.3482485,-9.298428535461426,-21.33429718017578,-1.4480208158493042
1746534329.5169857,-9.322123527526855,-21.33818817138672,-1.4657467603683472
1746534329.6678488,-9.318943977355957,-21.337589263916016,-1.447574496269226
1746534329.8270817,-9.311505317687988,-21.336244583129883,-1.4270527362823486
1746534329.994195,-9.30872631072998,-21.335697174072266,-1.4032001495361328
1746534330.1478462,-9.308189392089844,-21.3355712890625,-1.3794524669647217
1746534330.3099382,-9.308069229125977,-21.33551788330078,-1.3558522462844849
1746534330.4782088,-9.307578086853027,-21.335376739501953,-1.3370344638824463
1746534330.628962,-9.30692195892334,-21.33514404296875,-1.3218114376068115
1746534330.7877576,-9.306292533874512,-21.335033416748047,-1.3133158683776855
1746534330.9556773,-9.307649612426758,-21.33470344543457,-1.314914345741272
1746534331.1097803,-9.311781883239746,-21.333154678344727,-1.322043776512146
1746534331.2694724,-9.318964958190918,-21.3270263671875,-1.3315461874008179
1746534331.4370346,-9.324856758117676,-21.327943801879883,-1.3404971361160278
1746534331.5896719,-9.332621574401855,-21.328460693359375,-1.3474667072296143
1746534331.7486916,-9.341272354125977,-21.329071044921875,-1.3531849384307861
1746534331.9193258,-9.351428031921387,-21.329832077026367,-1.359507441520691
1746534332.0707803,-9.362679481506348,-21.33071517944336,-1.3641197681427002
1746534332.2297816,-9.37490177154541,-21.33161735534668,-1.367605209350586
1746534332.39462,-9.388941764831543,-21.332605361938477,-1.3709028959274292
1746534332.5511036,-9.403255462646484,-21.3335018157959,-1.3739765882492065
1746534332.709712,-9.418731689453125,-21.334375381469727,-1.3775861263275146
1746534332.881018,-9.434557914733887,-21.335124969482422,-1.380576729774475
1746534333.033792,-9.452245712280273,-21.332782745361328,-1.3848826885223389
1746534333.1897194,-9.469605445861816,-21.333709716796875,-1.390540599822998
1746534333.3572037,-9.488401412963867,-21.335540771484375,-1.3952269554138184
1746534333.5106313,-9.509064674377441,-21.336042404174805,-1.3988628387451172
1746534333.6726189,-9.530763626098633,-21.33660888671875,-1.4028571844100952
1746534333.8369129,-9.552244186401367,-21.337085723876953,-1.4059393405914307
1746534333.9912257,-9.576286315917969,-21.335086822509766,-1.4083266258239746
1746534334.1516821,-9.600126266479492,-21.33562469482422,-1.411210060119629
1746534334.3160815,-9.624967575073242,-21.33655548095703,-1.413536787033081
1746534334.4712048,-9.651264190673828,-21.33720588684082,-1.4144524335861206
1746534334.6356761,-9.677769660949707,-21.337812423706055,-1.4160195589065552
