timestamp,mode,armed
1746534314.3581471,MANUAL,False
1746534314.4962535,MANUAL,False
1746534315.499562,MANUAL,False
1746534316.496298,MANUAL,False
1746534317.4948003,MANUAL,False
1746534318.5154722,MANUAL,False
1746534319.4942913,MANUAL,False
1746534320.505858,MANUAL,False
1746534321.49486,MANUAL,False
1746534322.4992428,MANUAL,False
1746534323.4942417,MANUAL,False
1746534324.495629,MANUAL,False
1746534325.4954824,MANUAL,False
1746534326.495109,MANUAL,False
1746534327.495849,MANUAL,False
1746534328.4958515,MANUAL,False
1746534329.4954436,MANUAL,False
1746534330.523018,MANUAL,False
1746534331.4957354,MANUAL,False
1746534332.4952388,MANUAL,False
1746534333.4939156,MANUAL,False
1746534334.4960413,MANUAL,False
1746534335.4953988,MANUAL,False
1746534336.4956644,MANUAL,False
1746534337.5010397,MANUAL,False
1746534338.497618,MANUAL,False
1746534339.493305,MANUAL,False
1746534340.4930618,MANUAL,False
1746534341.4951649,MANUAL,False
1746534342.5355427,MANUAL,False
1746534343.4972765,MANUAL,False
1746534344.5259156,MANUAL,False
1746534345.4934487,MANUAL,False
1746534346.5046048,MANUAL,False
1746534347.493306,MANUAL,False
1746534348.492272,MANUAL,False
1746534349.4954286,MANUAL,False
1746534350.507602,MANUAL,False
1746534351.491494,MANUAL,False
1746534352.4927044,MANUAL,False
1746534353.4915316,MANUAL,False
1746534354.5273163,MANUAL,False
1746534355.499701,MANUAL,False
1746534356.4903336,MANUAL,False
1746534357.4924474,MANUAL,True
1746534358.5137513,MANUAL,True
1746534359.4915786,MANUAL,True
1746534360.4919236,MANUAL,True
1746534361.4906557,MANUAL,True
1746534362.4902477,MANUAL,True
1746534363.4901745,MANUAL,True
1746534364.4960327,MANUAL,True
1746534365.4886959,MANUAL,True
1746534366.4903512,MANUAL,True
1746534367.5119052,MANUAL,True
1746534368.487883,MANUAL,True
1746534369.4907641,MANUAL,True
1746534370.4876983,MANUAL,True
1746534371.495051,MANUAL,True
1746534372.4868095,MANUAL,True
1746534373.4892,MANUAL,True
1746534374.4876697,MANUAL,True
1746534375.4861102,MANUAL,True
1746534376.4883366,MANUAL,True
1746534377.4876032,MANUAL,True
1746534378.4875517,MANUAL,True
1746534379.514583,MANUAL,True
1746534380.485962,MANUAL,True
1746534381.4873092,MANUAL,True
