timestamp,voltage,current,percentage
1746534315.6688673,8.083000183105469,-40.97999954223633,1.0
1746534325.2765129,8.083000183105469,-41.439998626708984,1.0
1746534334.8930175,8.079000473022461,-41.880001068115234,1.0
1746534344.4907923,8.083000183105469,-42.310001373291016,1.0
1746534354.0981858,8.074000358581543,-42.709999084472656,1.0
1746534363.7127924,8.063000679016113,-43.33000183105469,1.0
1746534373.3119733,7.919000148773193,-44.27000045776367,0.9900000095367432
1746534382.924657,7.713000297546387,-42.650001525878906,0.8600000143051147
1746534392.5305877,7.470000267028809,-40.5,0.6800000071525574
1746534402.128329,7.455000400543213,-38.86000061035156,0.699999988079071
1746534411.7432017,7.619000434875488,-38.560001373291016,0.7799999713897705
1746534421.3483253,7.4770002365112305,-37.38999938964844,0.6499999761581421
1746534430.945854,7.816000461578369,-37.150001525878906,0.800000011920929
1746534440.5507474,7.895000457763672,-37.0,0.9100000262260437
1746534450.1564116,7.90000057220459,-37.43000030517578,0.9200000166893005
1746534459.7717597,7.9150004386901855,-36.650001525878906,0.9300000071525574
1746534469.3792114,7.924000263214111,-37.41999816894531,0.9300000071525574
1746534478.9856339,7.897000312805176,-38.310001373291016,0.9399999976158142
1746534488.5937147,7.935000419616699,-38.349998474121094,0.9399999976158142
1746534498.2013698,7.903000354766846,-39.22999954223633,0.9300000071525574
1746534507.8081245,7.553000450134277,-37.27000045776367,0.7400000095367432
1746534517.4075923,7.544000148773193,-36.709999084472656,0.6899999976158142
1746534527.0130239,7.7210001945495605,-37.540000915527344,0.800000011920929
1746534536.6271517,7.807000160217285,-37.0,0.8600000143051147
1746534546.2265463,7.825000286102295,-37.34000015258789,0.8700000047683716
1746534555.842418,7.784000396728516,-37.380001068115234,0.8500000238418579
1746534565.447569,7.778000354766846,-36.630001068115234,0.8399999737739563
1746534575.0538154,7.794000148773193,-37.540000915527344,0.8500000238418579
1746534584.661597,7.805000305175781,-37.77000045776367,0.8600000143051147
1746534594.2686274,7.810000419616699,-38.34000015258789,0.8700000047683716
1746534603.873228,7.816000461578369,-39.06999969482422,0.8700000047683716
