timestamp,ax,ay,az
1746534314.060862,-3.55267333984375,-4.763988971710204,7.803990840911866
1746534314.1874163,-3.587756872177124,-4.708045482635497,7.824890613555909
1746534314.2540464,-3.5513782501220703,-4.741631031036376,7.806833267211915
1746534314.3643122,-3.5676844120025635,-4.696300506591796,7.8215956687927255
1746534314.440684,-3.585975170135498,-4.68676471710205,7.828444004058839
1746534314.5357232,-3.5588817596435547,-4.7506346702575675,7.807243824005128
1746534314.668306,-3.57747483253479,-4.708074092864989,7.820679187774659
1746534314.7269235,-3.5855822563171387,-4.679768085479735,7.835984706878663
1746534314.8247044,-3.539813995361328,-4.763035774230956,7.803521633148194
1746534314.9189904,-3.573934316635132,-4.701161861419677,7.825847625732423
1746534315.0150685,-3.5574073791503906,-4.7167720794677725,7.822714805603028
1746534315.1430125,-3.5655386447906494,-4.731653690338134,7.811867237091065
1746534315.2070827,-3.5768237113952637,-4.688405513763427,7.836073875427247
1746534315.30287,-3.540024518966675,-4.75788402557373,7.791160106658936
1746534315.3991778,-3.5644021034240723,-4.710795402526855,7.818129539489747
1746534315.495166,-3.562983274459839,-4.736849784851073,7.799007415771485
1746534315.6280782,-3.5576772689819336,-4.76201295852661,7.800923347473145
1746534315.706598,-3.5686001777648926,-4.700029850006103,7.820218563079835
1746534315.784194,-3.5491302013397217,-4.745431423187255,7.805051803588868
1746534315.8799431,-3.5689187049865723,-4.7413949966430655,7.788495540618897
1746534315.9744372,-3.5594756603240967,-4.767668724060058,7.785128116607667
1746534316.1043887,-3.5994880199432373,-4.644320487976073,7.770569324493409
1746534316.165782,-3.571133852005005,-4.716055393218993,7.72599220275879
1746534316.2621853,-3.534799337387085,-4.804138183593749,7.751322746276856
1746534316.3578763,-3.5582568645477295,-4.744351387023925,7.812284469604493
1746534316.453952,-3.550915479660034,-4.703389167785644,7.868686199188233
1746534316.5922406,-3.518223524093628,-4.725579261779784,7.892704963684083
1746534316.6473217,-3.5655288696289062,-4.8464317321777335,7.76435947418213
1746534316.7433765,-3.45694899559021,-4.944804191589355,7.905869007110597
1746534316.839212,-3.533371925354004,-5.007869243621825,7.891640186309815
1746534316.935147,-3.4408493041992188,-4.568286895751952,8.080245018005371
1746534317.0659485,-3.5755560398101807,-4.797386646270751,7.8166871070861825
