timestamp,vx,vy,vz
1746551209.8456619,-0.00197385111823678,-0.00011795156024163589,-0.00823614839464426
1746551210.3651333,-0.0021651333663612604,6.040111111360602e-05,-0.00814336258918047
1746551212.5358567,-0.007203214801847935,-0.0005154697573743761,-0.011388199403882027
1746551213.064097,-0.008167457766830921,-0.0010263031581416726,-0.012431350536644459
1746551213.586006,-0.009328583255410194,-0.0005992008955217898,-0.013220100663602352
1746551213.9822311,-0.008460566401481628,-0.00042596907587721944,-0.01378281693905592
1746551214.568771,-0.007312199100852013,-0.00047312950482591987,-0.013784456998109818
1746551215.0719423,-0.006027765106409788,-0.0003058300935663283,-0.013443034142255783
1746551215.6746051,-0.0049941884353756905,-9.684385076980107e-06,-0.013291805982589722
1746551216.2007308,-0.0033728531561791897,0.0001766697532730177,-0.012793672271072865
1746551217.2466125,0.00038984694401733577,-0.00020916610083077103,-0.01081204041838646
1746551217.2627783,0.001705619040876627,-0.0004770337254740298,-0.01039593294262886
1746551217.2919173,0.0019701856654137373,-0.00024448594194836915,-0.009737190790474415
1746551217.3105187,0.0013754649553447962,-0.0003035145055036992,-0.00950281135737896
1746551217.3266468,0.0013388772495090961,-4.4788310333387926e-05,-0.009677565656602383
1746551217.3427992,-0.0007961411611177027,7.433324935846031e-05,-0.011136251501739025
1746551217.362829,-0.0037506066728383303,4.0003978938329965e-05,-0.0133367283269763
1746551217.3789158,-0.007473383564502001,7.883287253207527e-06,-0.01622827909886837
1746551217.3955016,-0.011352192610502243,-4.4614473154069856e-05,-0.01939539983868599
1746551217.4148974,-0.015256857499480247,-3.643259105956531e-06,-0.02268027327954769
1746551217.430663,-0.018170639872550964,0.0003950314421672374,-0.02539830654859543
1746551217.4515784,-0.01897061988711357,0.00033404180430807173,-0.02760780230164528
1746551217.4690275,-0.01572955772280693,0.00018229793931823224,-0.02789037674665451
1746551217.4879208,-0.009211361408233643,7.32922344468534e-05,-0.028035789728164673
1746551217.5050836,-0.003927506972104311,-8.626338967587799e-05,-0.028420474380254745
1746551217.5230496,0.0012280906084924936,-0.00020966643933206797,-0.025823134928941727
1746551217.5543847,0.0011047397274523973,0.0007574149058200419,-0.02592751942574978
1746551217.5816216,-0.015627523884177208,-0.0005832689348608255,-0.03736104443669319
1746551217.6073308,-0.024421442300081253,8.399251964874566e-05,-0.04800321161746979
1746551217.6270585,-0.024842416867613792,1.0343063877371605e-05,-0.04967927187681198
1746551217.6576004,-0.0238980483263731,0.0009708175784908235,-0.052977509796619415
1746551217.6809127,-0.023605667054653168,0.001391532365232706,-0.05633432790637016
1746551217.6994874,-0.0238341111689806,0.0012831517960876226,-0.05749782174825668
1746551217.7181556,-0.023607388138771057,0.0009312211186625063,-0.05981464311480522
1746551217.740399,0.001338186557404697,0.0006470588850788772,-0.05987849831581116
1746551217.7606268,-0.0007117324275895953,-7.722658483544365e-05,-0.05847780406475067
1746551217.788763,-0.0025586248375475407,0.0001023838049150072,-0.051492203027009964
1746551217.8150077,0.0019183146068826318,0.0011036315700039268,-0.041042979806661606
1746551217.8373373,0.004840867593884468,0.001338763628154993,-0.034667644649744034
1746551217.8598506,0.0049278694204986095,0.000818752043414861,-0.028736110776662827
1746551217.880746,-0.00015764962881803513,0.001015961286611855,-0.024442989379167557
1746551217.9013484,-0.0017727933591231704,0.00043616583570837975,-0.021672215312719345
1746551217.9234302,-0.00928205531090498,0.00011335392628097907,-0.02521190419793129
1746551217.9417582,-0.013377012684941292,0.00020672024402301759,-0.0278839822858572
1746551217.961363,-0.01643747091293335,-0.00022867332154419273,-0.030724167823791504
1746551217.9822102,-0.020673150196671486,-0.000559224106837064,-0.03543223813176155
1746551218.0030985,-0.019341610372066498,-0.0003366003802511841,-0.03832847997546196
1746551218.018246,-0.017188996076583862,0.0004500172508414835,-0.04016004502773285
1746551218.0313573,-0.015458292327821255,-0.00011539563274709508,-0.040600720793008804
1746551218.043697,-0.012532859109342098,0.00034453708212822676,-0.04100657254457474
1746551218.0576584,-0.009513906203210354,-0.000682795827742666,-0.040333230048418045
1746551218.0721493,-0.006328952964395285,5.189333933230955e-06,-0.04045917093753815
1746551218.085052,-0.003762985812500119,0.000495450512971729,-0.04042360186576843
1746551218.0983028,-0.0010530409635975957,0.000470748491352424,-0.04006853327155113
1746551218.1126854,0.0009207185357809067,1.3935219612903893e-05,-0.03919354826211929
1746551218.1269386,0.0027930268552154303,0.00020456494530662894,-0.03841588273644447
1746551218.1409366,0.0036387357395142317,0.00016710670024622232,-0.037690624594688416
1746551218.2891505,0.004250956699252129,0.0005719003966078162,-0.03787912800908089
1746551218.4445057,0.004498747643083334,0.0012773222988471389,-0.036941125988960266
1746551218.6028953,0.004778498783707619,0.0010162570979446173,-0.03620815649628639
1746551218.7675,0.005609055515378714,0.0009786291047930717,-0.03538474440574646
1746551218.9108238,0.005276691168546677,0.0009304167469963431,-0.03408237546682358
1746551219.084403,0.006376958452165127,0.0008668713853694499,-0.032996803522109985
1746551219.2360353,0.006703805178403854,0.00013066313113085926,-0.031350865960121155
1746551219.3963714,0.006674307864159346,0.0009788420284166932,-0.030223291367292404
1746551219.5830967,0.006330489180982113,8.898379019228742e-05,-0.02916266955435276
1746551219.7321646,0.006982989143580198,0.00017009912698995322,-0.028360676020383835
1746551219.8845224,0.006219749338924885,0.000560305779799819,-0.0266285203397274
1746551220.068635,0.00597613537684083,3.964807547163218e-05,-0.02583337016403675
1746551220.2031996,0.005760011728852987,0.0005804968532174826,-0.02572384662926197
1746551220.3615832,0.003958018496632576,0.0005523808649741113,-0.025685377418994904
1746551220.5283577,0.0028007756918668747,0.0005912187625654042,-0.025837721303105354
1746551220.6809359,0.001137198181822896,0.000708878505975008,-0.02597157284617424
1746551220.841342,-0.0008949786424636841,0.0009901643497869372,-0.026271577924489975
1746551221.0133839,-0.0035271556116640568,0.0007250986527651548,-0.027916688472032547
1746551221.165289,-0.007058757822960615,0.0008761752396821976,-0.030482474714517593
1746551221.3311472,-0.012503184378147125,0.0011019428493455052,-0.033770591020584106
1746551221.4896328,-0.01807163469493389,0.0005350443534553051,-0.03797893226146698
1746551221.6403618,-0.022202802821993828,0.000755481596570462,-0.04212943837046623
1746551221.812034,-0.02477368712425232,0.0010594077175483108,-0.045110274106264114
1746551221.9746473,-0.023000748828053474,0.000958564574830234,-0.0459781289100647
1746551222.1156688,-0.01918739639222622,0.0009175858576782048,-0.04504496231675148
1746551222.286567,-0.01439424604177475,0.0010199766838923097,-0.04371429234743118
1746551222.454139,-0.00834688451141119,0.0008238834561780095,-0.04172006994485855
1746551222.6188674,-0.0023065528366714716,0.0008484235731884837,-0.03942565247416496
1746551222.7848754,0.0034189869184046984,0.0009401286370120943,-0.036774974316358566
1746551222.9301498,0.009028708562254906,0.0008883856353349984,-0.03441040962934494
1746551223.0800283,0.013365783728659153,0.0010378898587077856,-0.03182533010840416
1746551223.2387323,0.016388334333896637,0.0007274044910445809,-0.029188359156250954
1746551223.4020188,0.018881414085626602,0.000893603079020977,-0.02650797739624977
1746551223.5567985,0.01976969838142395,0.0007905265083536506,-0.023412566632032394
1746551223.718439,0.02050655707716942,0.000939549005124718,-0.020522695034742355
1746551223.890687,0.02051190473139286,0.0012104058405384421,-0.018415028229355812
1746551224.0376484,0.019204942509531975,0.001554133603349328,-0.0160367414355278
