timestamp,mode,armed
1746623500.7160716,MANUAL,True
1746623504.6512852,MANUAL,True
1746623509.2382114,MANUAL,True
1746623509.8158715,MANUAL,True
1746623509.9101925,MANUAL,True
1746623509.960076,MANUAL,True
1746623510.0170608,MANUAL,True
1746623510.1136792,MANUAL,True
1746623510.1996017,MANUAL,True
1746623510.2832968,MANUAL,True
1746623510.375588,MANUAL,True
1746623510.4194736,MANUAL,True
1746623510.5250845,MANUAL,True
1746623510.5674617,MANUAL,True
1746623510.6195102,MANUAL,True
1746623510.7974367,MANUAL,True
1746623511.7725084,MANUAL,True
1746623512.777236,MANUAL,True
1746623513.8046906,MANUAL,True
1746623514.7702658,MANUAL,True
1746623515.809994,MANUAL,True
1746623516.780055,MANUAL,True
1746623517.7739596,MANUAL,True
1746623518.772184,MANUAL,True
1746623519.7807553,MANUAL,True
1746623520.7808974,MANUAL,True
1746623521.7721384,MANUAL,True
1746623522.7748082,MANUAL,True
1746623523.780564,MANUAL,True
1746623524.7700229,MANUAL,True
1746623525.777608,MANUAL,True
1746623526.7771544,MANUAL,True
1746623527.8008027,MANUAL,True
1746623528.78979,MANUAL,True
1746623529.7706482,MANUAL,True
1746623530.783288,MANUAL,True
1746623531.7861753,MANUAL,True
1746623532.777623,MANUAL,True
1746623533.772313,MANUAL,True
1746623534.7848368,MANUAL,True
1746623535.7885594,MANUAL,True
1746623536.77138,MANUAL,True
1746623537.7713995,MANUAL,True
1746623538.7696028,MANUAL,True
1746623539.806739,MANUAL,True
1746623540.7958179,MANUAL,True
1746623541.7714424,MANUAL,True
1746623542.7806478,MANUAL,True
1746623543.7701483,MANUAL,True
1746623544.793741,MANUAL,True
1746623545.7721496,MANUAL,True
1746623546.7709177,MANUAL,True
1746623547.7811189,MANUAL,True
1746623548.7712884,MANUAL,True
1746623549.7700202,MANUAL,True
1746623550.7729442,MANUAL,True
1746623551.7699015,MANUAL,True
1746623552.8005266,MANUAL,True
1746623553.812353,MANUAL,True
1746623554.8977675,MANUAL,True
1746623555.8816378,MANUAL,True
1746623556.777537,MANUAL,True
1746623557.7755053,MANUAL,True
1746623558.7715435,MANUAL,True
1746623559.769537,MANUAL,True
1746623560.7709606,MANUAL,True
1746623561.7773297,MANUAL,True
1746623562.7714622,MANUAL,True
1746623563.7689762,MANUAL,True
1746623564.8101625,MANUAL,True
1746623565.77973,MANUAL,True
1746623566.7744358,MANUAL,True
1746623567.8924909,MANUAL,True
1746623568.7776823,MANUAL,True
1746623569.7765517,MANUAL,True
1746623570.8008943,MANUAL,True
1746623571.7710285,MANUAL,True
1746623572.8457508,MANUAL,True
1746623573.7696161,MANUAL,True
1746623574.774593,MANUAL,True
1746623575.7719848,MANUAL,True
1746623576.8010213,MANUAL,True
1746623577.7738214,MANUAL,True
1746623578.7702668,MANUAL,True
1746623579.7820334,MANUAL,True
1746623580.7887096,MANUAL,True
1746623581.7757652,MANUAL,True
1746623582.7691946,MANUAL,True
1746623583.7679932,MANUAL,True
1746623584.7926607,MANUAL,True
1746623585.7759392,MANUAL,True
1746623586.7730799,MANUAL,True
1746623587.7702918,MANUAL,True
1746623588.78094,MANUAL,True
1746623589.799026,MANUAL,True
1746623590.7718136,MANUAL,True
1746623591.7681758,MANUAL,True
1746623592.7794862,MANUAL,True
1746623593.779316,MANUAL,True
1746623594.768022,MANUAL,True
1746623595.7698221,MANUAL,True
1746623596.7789397,MANUAL,True
1746623597.7669938,MANUAL,True
1746623598.7700567,MANUAL,True
1746623599.768118,MANUAL,True
1746623600.7668624,MANUAL,True
1746623601.794513,MANUAL,True
1746623602.7693899,MANUAL,True
1746623603.7687256,MANUAL,True
1746623604.7666452,MANUAL,True
1746623605.7691507,MANUAL,True
1746623606.769814,MANUAL,True
1746623607.7671807,MANUAL,True
1746623608.7671382,MANUAL,True
1746623609.7698019,MANUAL,True
1746623610.766483,MANUAL,True
1746623611.7679584,MANUAL,True
1746623612.766491,MANUAL,True
1746623613.7965724,MANUAL,True
1746623614.7714355,MANUAL,True
1746623615.7736773,MANUAL,True
1746623616.7699983,MANUAL,True
1746623617.7779045,MANUAL,True
1746623618.7773564,MANUAL,True
1746623619.7684362,MANUAL,True
1746623620.7714052,MANUAL,True
1746623621.7793472,MANUAL,True
1746623622.7683513,MANUAL,True
1746623623.7749937,MANUAL,True
1746623624.7681472,MANUAL,True
1746623625.7998314,MANUAL,True
1746623626.7813423,MANUAL,True
1746623627.7661397,MANUAL,True
1746623628.7701137,MANUAL,True
1746623629.78625,MANUAL,True
1746623630.76648,MANUAL,True
1746623631.7699564,MANUAL,True
1746623632.7669783,MANUAL,True
1746623633.7888775,MANUAL,True
1746623634.7659822,MANUAL,True
1746623635.768009,MANUAL,True
1746623636.7666538,MANUAL,True
1746623637.7657475,MANUAL,True
1746623638.789712,MANUAL,True
1746623639.7666368,MANUAL,True
