timestamp,vibe_x,vibe_y,vibe_z
1746623510.0680144,0.2592059373855591,1.6708077055227477e-06,-4.3585662841796875
1746623511.1328669,0.23023290932178497,9.370871794089908e-07,-4.633201599121094
1746623520.662672,0.24578998982906342,7.806387429809547e-07,-5.596810340881348
1746623530.2714906,0.20395980775356293,1.394108721797238e-06,-4.220268249511719
1746623539.879324,0.23440377414226532,2.027278469540761e-06,-4.203212738037109
1746623549.4863372,0.18689633905887604,2.7430687055129965e-07,-3.8843491077423096
1746623559.0955222,0.24577367305755615,2.6160780635109404e-06,-5.651066303253174
1746623568.7122083,0.2134128212928772,7.084646540533868e-07,-4.171451568603516
1746623578.3702805,0.4204784631729126,2.6700133730628295e-06,-4.397626876831055
1746623587.9195676,0.3519043028354645,7.307950795620854e-07,-3.5915775299072266
1746623597.5324593,0.18355132639408112,5.062624950369354e-07,-1.7822953462600708
1746623607.1347966,0.10053993761539459,3.593363828713336e-07,-1.197684645652771
1746623616.7425334,0.46852895617485046,1.8078317225445062e-06,-3.373030424118042
1746623626.3512616,0.3596160411834717,3.0031271762709366e-06,-3.1249916553497314
1746623635.9660783,0.21980611979961395,2.039055743807694e-06,-3.1699252128601074
1746623645.5664866,0.25402122735977173,1.0000795782616478e-06,-2.759769916534424
1746623655.1755598,0.24849067628383636,1.9009902416655677e-06,-3.2811760902404785
1746623664.7897487,0.26546669006347656,9.655694157117978e-06,-4.182091236114502
1746623674.404362,0.09615662693977356,7.26478077694992e-08,-1.636247158050537
1746623684.0067759,0.8261157870292664,7.703540177317336e-06,-10.533803939819336
1746623693.60826,0.30595147609710693,7.167090529947018e-07,-3.652491807937622
1746623703.216299,0.2904711961746216,1.595898993400624e-06,-3.6699106693267822
1746623712.8324163,0.663774311542511,1.011055587696319e-06,-6.248304843902588
1746623722.4319801,0.35312533378601074,2.638826344991685e-06,-4.087182521820068
1746623732.0477064,0.2734247148036957,1.3509855989468633e-06,-2.870720624923706
1746623741.6589277,0.22395363450050354,5.468883159664983e-07,-4.264318466186523
1746623751.264981,0.346777081489563,1.2514893796833348e-06,-3.836057424545288
1746623760.8728142,0.3572958707809448,1.7867456563180895e-06,-3.4256770610809326
1746623770.481186,0.32472145557403564,3.055554543607286e-06,-3.0542821884155273
1746623780.0892515,0.5351093411445618,2.5197523427777924e-06,-5.309672832489014
1746623789.6947196,0.36922407150268555,2.0279021555325016e-06,-3.524677038192749
1746623799.304203,0.38345786929130554,3.596167061914457e-06,-4.134258270263672
1746623808.912017,0.31416261196136475,1.3811118151352275e-06,-5.095566272735596
1746623818.5206165,0.2229004204273224,2.7114579097542446e-06,-4.736335754394531
1746623828.1272664,0.3094770908355713,6.977672342145524e-07,-5.982175827026367
1746623837.7369297,0.20651516318321228,3.6180725260237523e-07,-4.352299690246582
1746623847.3456378,0.2921166718006134,5.368142979023105e-07,-3.5504226684570312
1746623856.952482,0.3537299633026123,5.015675924369134e-06,-4.155749797821045
1746623866.561951,0.23032346367835999,4.019782409159234e-07,-3.9774229526519775
1746623876.1677427,0.2539345324039459,1.983556330742431e-06,-3.5944454669952393
1746623885.7767007,0.2834281027317047,4.635141067410586e-06,-5.162623405456543
1746623895.386159,0.21988330781459808,6.893321256029594e-07,-4.7211127281188965
1746623904.994389,0.29814454913139343,2.6493275981920306e-06,-5.805765628814697
1746623914.6021583,0.34005069732666016,4.6256882342277095e-06,-4.223167419433594
1746623924.2098753,0.3335264325141907,4.254320174368331e-06,-3.7495551109313965
1746623933.8166625,0.40012699365615845,5.018767978981487e-07,-3.7835350036621094
1746623943.4255376,0.5552319884300232,2.998551053678966e-06,-5.109111309051514
1746623953.0349886,0.6156705021858215,3.7598301787511446e-06,-5.337698936462402
1746623962.6483529,0.44262030720710754,2.304571808053879e-06,-3.744699716567993
1746623972.2492647,0.4600798189640045,5.429148586699739e-06,-6.76960563659668
1746623981.857015,0.3486979007720947,1.4182846825860906e-06,-3.0779263973236084
1746623991.465385,0.29066386818885803,1.5209958519335487e-06,-3.767387628555298
1746624001.0740376,0.34741827845573425,9.898358257487416e-07,-3.2064647674560547
1746624010.6836545,0.32952332496643066,2.550624003561097e-06,-3.67492938041687
1746624020.291696,0.32553035020828247,1.453961544939375e-06,-3.6651995182037354
1746624029.8987129,0.3359043598175049,1.516816382718389e-06,-3.3579344749450684
1746624039.5060477,0.3105323314666748,1.8527817928770673e-06,-3.6212568283081055
1746624049.1245856,0.3399827182292938,1.6292393638650537e-06,-4.497767925262451
1746624058.7233436,0.41330862045288086,2.6810821509570815e-06,-4.843911647796631
1746624068.3318694,0.30344468355178833,6.705251394123479e-07,-4.536883354187012
