timestamp,lat,lon,alt
1746536609.58752,41.1729476,34.5724224,9222.351194434592
1746536609.6607459,42.2980862,35.5273307,9634.541982533352
1746536609.7728405,41.6932627,35.0097537,9413.284557694538
1746536609.8747754,42.1733945,35.4204873,9589.019932134031
1746536609.9706314,42.0658402,35.3284027,9549.746862193839
1746536610.0798194,42.0657659,35.3288055,9549.719332955223
1746536610.1689398,42.0656917,35.3292082,9549.691803739606
1746536610.269694,42.0656174,35.3296109,9549.66427552146
1746536610.3688521,41.9718397,35.249692,9515.392339861517
1746536610.469044,42.367587,35.5913436,9659.929640420365
1746536610.5728414,42.367524,35.5917536,9659.90613165106
1746536610.6734324,43.8386661,36.9077024,10204.498826493435
1746536610.767272,43.8386578,36.9081504,10204.494430302706
1746536610.89766,43.8386494,36.9085985,10204.49003367845
1746536610.9760842,43.838641,36.9090466,10204.486636455345
1746536611.071942,43.8386326,36.9094947,10204.482238633143
1746536611.1704926,43.4126759,36.5211205,10047.408289296598
1746536611.2708356,43.6829889,36.7675499,10147.28830380182
1746536611.4000754,43.4126276,36.5219938,10047.391564353877
1746536611.4659452,43.0057288,36.15719,9895.401401912224
1746536611.5657082,43.0056896,36.1576161,9895.38769885431
1746536611.693577,42.8949822,36.0597146,9854.126499132522
1746536611.7648208,42.8949389,36.0601378,9854.110616735608
1746536611.887661,42.8948955,36.0605611,9854.095734831855
1746536611.9721153,42.6165368,35.8155861,9751.154422299182
1746536612.0619364,42.616483,35.8160023,9751.134092890492
1746536612.172844,42.2442745,35.492394,9614.87865378826
1746536612.2684011,42.2442068,35.4928011,9614.853126994378
1746536612.365126,42.2441392,35.4932082,9614.827599876344
1746536612.4640443,42.2440715,35.4936153,9614.80307375237
1746536612.5632203,42.5253842,35.738574,9717.679193076094
1746536612.6659214,42.525327,35.738988,9717.657777348484
1746536612.7677774,42.5252698,35.739402,9717.637361787714
1746536612.866936,42.1712853,35.4326473,9588.231114885786
1746536612.9760408,42.5251554,35.74023,9717.594531164723
1746536613.061876,42.2436654,35.496058,9614.650923153586
1746536613.167165,42.2435977,35.4964651,9614.625399378385
1746536613.2658942,42.6158374,35.8209975,9750.895152468009
1746536613.3789916,40.6021318,34.1211437,9013.626124045546
1746536613.4773097,41.0070249,34.4534321,9161.751346214858
1746536613.5722265,41.0069108,34.4538106,9161.708458451509
1746536613.6680284,41.0067968,34.4541891,9161.665570998379
1746536613.8097963,41.0066828,34.4545676,9161.622684244438
1746536613.8666997,41.0065687,34.4549461,9161.579798579234
1746536613.972058,41.3880777,34.7725387,9301.10025058378
1746536614.0659454,41.3879779,34.7729258,9301.062443489676
1746536614.1648853,41.3878782,34.7733128,9301.02563733116
1746536614.2851088,41.3877785,34.7736999,9300.987831828552
1746536614.3657806,41.8130618,35.1329585,9457.230507953605
1746536614.4650848,41.8129779,35.1333554,9457.199007036137
1746536614.576828,41.8128941,35.1337523,9457.168506194002
1746536614.6629617,41.8128102,35.1341492,9457.137006321342
1746536614.7713776,41.8127264,35.1345462,9457.105506302269
1746536614.863837,41.8126425,35.1349431,9457.074007471954
1746536614.9627862,41.8125587,35.13534,9457.04350871418
1746536615.0679364,42.261514,35.5208039,9621.156005128198
1746536615.163834,42.2614469,35.5212115,9621.131494758149
1746536615.2629263,42.6147595,35.8293238,9750.495649086746
1746536615.3779564,42.6147056,35.8297401,9750.476325772233
1746536615.4647667,42.6146516,35.8301564,9750.456003145755
1746536615.5652206,42.6145976,35.8305728,9750.435680545614
1746536615.666874,42.6145436,35.8309891,9750.416358260683
1746536615.7729974,42.6144896,35.8314055,9750.396036001937
1746536615.8690848,42.6144357,35.8318219,9750.375713397205
1746536615.9647975,42.6143817,35.8322382,9750.356391623754
1746536616.0681317,42.6143277,35.8326546,9750.336069876264
1746536616.2042003,42.6142736,35.833071,9750.315748815154
1746536616.26478,42.6142196,35.8334873,9750.296390828424
1746536616.3668454,42.6141656,35.8339037,9750.276069222784
1746536616.4598708,42.6141116,35.8343201,9750.255747795054
1746536616.5646684,42.6140575,35.8347365,9750.235427060656
1746536616.6932442,42.6140035,35.8351529,9750.216105988302
1746536616.7693458,42.6139495,35.8355692,9750.195785237382
1746536616.8649144,42.6138954,35.8359856,9750.17546503524
1746536616.9783883,42.6138413,35.836402,9750.156145010234
1746536617.0703168,42.6137873,35.8368184,9750.13582464716
1746536617.1690729,42.6137332,35.8372348,9750.115504976167
1746536617.2657998,42.6136791,35.8376512,9750.096185481958
1746536617.3649395,42.613625,35.8380676,9750.075866164416
1746536617.4633126,42.6135709,35.838484,9750.055547023418
1746536617.564688,42.6135169,35.8389004,9750.036227544204
1746536617.6618838,42.6134627,35.8393169,9750.015909127194
1746536617.780059,42.6134086,35.8397333,9749.995590515178
1746536617.862838,42.6133545,35.8401497,9749.97527207923
1746536617.96195,42.6133004,35.8405661,9749.955953819235
1746536618.165055,42.6132463,35.8409825,9749.935635735073
1746536618.1744993,42.6131921,35.841399,9749.915318197609
1746536618.262294,42.613138,35.8418154,9749.895000464725
1746536618.3749547,42.6130839,35.8422318,9749.875682907317
1746536618.4713533,42.6130297,35.8426483,9749.855365896141
1746536618.6126423,42.6129755,35.8430647,9749.835049203035
1746536618.666295,42.6129214,35.8434812,9749.81573202837
1746536618.7639349,42.6128672,35.8438976,9749.795415685172
1746536618.8628802,42.612813,35.8443141,9749.775099373934
1746536618.9623039,42.6127589,35.8447305,9749.754782866697
1746536619.088228,42.6127047,35.845147,9749.73546690476
1746536619.1698253,42.6126505,35.8455634,9749.715151259858
1746536619.2629123,42.6125963,35.8459799,9749.694835646655
1746536619.3812268,42.6125421,35.8463964,9749.674520207667
1746536619.4608757,42.6124878,35.8468128,9749.655205598123
1746536619.5779183,42.6124336,35.8472293,9749.634890507064
1746536619.6661665,42.6123794,35.8476458,9749.614575589869
1746536619.767253,42.6123252,35.8480623,9749.59426084641
1746536619.8635087,42.6122709,35.8484787,9749.574946931341
1746536619.9640384,42.6122167,35.8488952,9749.554632534862
1746536620.0635948,42.6121624,35.8493117,9749.534318824142
1746536620.1818697,42.6121082,35.8497282,9749.514004774222
1746536620.265814,42.6120539,35.8501447,9749.49469140964
1746536620.3590293,42.6119996,35.8505612,9749.4743782179
1746536620.4610748,42.1659175,35.463463,9586.227456237917
1746536620.5609632,42.6118911,35.8513942,9749.433751840555
1746536620.6615028,42.6118368,35.8518107,9749.413439166727
1746536620.77148,42.1657049,35.4646798,9586.147975449083
1746536620.8676696,42.6117282,35.8526437,9749.373814336046
1746536621.0081632,42.6116739,35.8530602,9749.35350217896
1746536621.067321,42.1654922,35.4658965,9586.068498379165
1746536621.160912,42.1654213,35.4663021,9586.042006573542
1746536621.2609675,42.1653504,35.4667077,9586.01551508271
1746536621.3600347,42.1652795,35.4671133,9585.989023906703
1746536621.4963381,42.1652086,35.4675189,9585.963533045546
1746536621.5744224,42.1651377,35.4679245,9585.937042499267
1746536621.6590178,42.1650667,35.4683301,9585.910552919944
1746536621.7837994,42.1649958,35.4687357,9585.884063003547
1746536621.857085,42.1649249,35.4691413,9585.85757340211
1746536621.9727974,42.1648539,35.4695469,9585.831084767846
1746536622.061064,42.164783,35.4699525,9585.804595796462
1746536622.164383,42.164712,35.4703581,9585.778107792388
1746536622.2672927,42.164641,35.4707637,9585.751620103472
1746536622.361965,42.1645701,35.4711693,9585.725132077396
1746536622.4609933,42.6108586,35.8593083,9749.0518436336
1746536622.5830586,42.6108042,35.8597249,9749.031534583266
1746536622.659963,42.1643571,35.4723862,9585.645671613383
1746536622.7606041,42.6106954,35.860558,9748.991917133219
1746536622.8589256,42.1642151,35.4731975,9585.592699469404
1746536622.9611292,42.6105865,35.8613911,9748.951300871808
1746536623.0638568,42.6105321,35.8618077,9748.930992670204
1746536623.1620777,42.6104776,35.8622243,9748.91068514755
1746536623.270411,42.6104232,35.8626409,9748.89037728459
1746536623.3965433,42.16386,35.4752257,9585.46027539948
1746536623.4672327,42.163789,35.4756313,9585.433791494946
1746536623.5655508,42.1637179,35.476037,9585.407308325322
1746536623.6615126,42.1636469,35.4764426,9585.380825051976
1746536623.7648325,42.1635758,35.4768483,9585.354342513823
1746536623.8911479,42.1635048,35.4772539,9585.327859871779
1746536623.9600463,42.1634337,35.4776596,9585.301377965212
1746536624.0588074,42.1633626,35.4780652,9585.274896607652
1746536624.158886,42.1632915,35.4784709,9585.248415332822
1746536624.2580128,42.1632204,35.4788766,9585.221934373942
1746536624.3787465,41.8046484,35.1726613,9454.096822697837
1746536624.464286,41.804564,35.1730584,9454.065368274127
1746536624.5600765,42.1630071,35.4800936,9585.14149362603
1746536624.6692643,42.162936,35.4804993,9585.115013931148
1746536624.7582545,41.8043106,35.1742499,9453.971008364766
1746536624.8609493,42.1627938,35.4813106,9585.062055722236
1746536624.9861782,41.8041417,35.1750442,9453.908104072325
1746536625.0569267,42.1626515,35.482122,9585.009099198702
1746536625.1589763,42.1625804,35.4825277,9584.982621084515
1746536625.2549045,41.8038883,35.1762357,9453.813751342806
1746536625.3586683,41.8038038,35.1766328,9453.782301679817
1746536625.4654424,41.8037193,35.17703,9453.75085228453
1746536625.5601952,41.8036348,35.1774272,9453.719403366562
1746536625.6590588,41.8035503,35.1778243,9453.68795513511
1746536625.7655206,41.8034657,35.1782215,9453.656507625066
1746536625.8712065,41.8033812,35.1786187,9453.625060137563
1746536625.9673119,41.8032967,35.1790159,9453.593613126413
1746536626.0610943,42.2540953,35.5656616,9618.387978084567
1746536626.159842,41.8031276,35.1798102,9453.530721195442
1746536626.2987187,41.8030431,35.1802074,9453.499275611846
1746536626.370652,41.8029585,35.1806046,9453.46783095809
1746536626.4578202,41.802874,35.1810018,9453.436386325075
1746536626.5605764,41.8027894,35.181399,9453.404942621532
1746536626.6589797,41.8027048,35.1817962,9453.373499392756
1746536626.7732108,41.8026202,35.1821934,9453.34205663851
1746536626.8570719,41.8025357,35.1825906,9453.310613903805
1746536626.9590123,41.8024511,35.1829878,9453.27917209783
1746536627.0680518,41.8023665,35.183385,9453.247730765654
1746536627.1604013,41.8022819,35.1837822,9453.216289907037
1746536627.2650938,41.8021973,35.1841794,9453.184849521733
1746536627.357237,41.8021127,35.1845766,9453.153409609504
1746536627.4559531,42.1609424,35.4918593,9584.3717283134
1746536627.5611525,42.1608712,35.4922651,9584.345258221943
1746536627.65717,42.1607999,35.4926708,9584.318789332832
1746536627.7570283,42.6079667,35.8813903,9747.98173637806
1746536627.8688867,42.6079119,35.881807,9747.961438049762
1746536627.9579291,42.6078572,35.8822237,9747.941139379505
1746536628.0571597,42.6078025,35.8826405,9747.92084073446
1746536628.156182,42.6077477,35.8830572,9747.900542895146
1746536628.255145,42.607693,35.8834739,9747.880244713797
1746536628.3682604,42.6076382,35.8838907,9747.860947062065
1746536628.4652228,42.2524669,35.575453,9617.780736425535
1746536628.561337,42.252399,35.575861,9617.755271938757
1746536628.6960585,42.252331,35.576269,9617.72980840076
1746536628.762502,42.2522631,35.5766771,9617.704344267308
1746536628.8579369,42.2521952,35.5770851,9617.6788806454
1746536628.9605644,42.2521272,35.5774931,9617.653417971387
1746536629.0620437,42.2520592,35.5779011,9617.628955584718
1746536629.181705,42.2519913,35.5783092,9617.603492601454
1746536629.260267,42.2519233,35.5787172,9617.578030788543
1746536629.3589232,42.2518553,35.5791252,9617.552569262007
1746536629.4682238,42.2517874,35.5795333,9617.52710713803
1746536629.5643213,42.2517194,35.5799413,9617.501646183315
1746536629.6640856,42.2516514,35.5803493,9617.476185514004
1746536629.7601562,42.2515834,35.5807574,9617.450724906892
1746536629.8652403,42.2515154,35.5811654,9617.426264807495
1746536629.964065,42.2514474,35.5815735,9617.400804769779
1746536630.063231,42.2513793,35.5819815,9617.375345899565
1746536630.162906,42.2513113,35.5823896,9617.34988642998
1746536630.2695408,42.2512433,35.5827976,9617.324427466556
1746536630.3612258,42.2511752,35.5832057,9617.29896922443
