timestamp,mode,armed
1746536810.6190317,MANUAL,False
1746536811.6215034,MANUAL,False
1746536812.6213102,MANUAL,False
1746536813.6583688,MANUAL,False
1746536814.625179,MANUAL,False
1746536815.6248987,MANUAL,False
1746536816.620078,MANUAL,False
1746536817.6281395,MANUAL,False
1746536818.6211996,MANUAL,False
1746536819.6200686,MANUAL,False
1746536820.6288347,MANUAL,False
1746536821.6298184,MANUAL,False
1746536822.6198828,MANUAL,False
1746536823.6186178,MANUAL,False
1746536824.618781,MANUAL,False
1746536825.6622105,MANUAL,False
1746536826.6232107,MANUAL,False
1746536827.6199276,MANUAL,False
1746536828.618743,MANUAL,False
1746536829.6366608,MANUAL,False
1746536830.6216786,MANUAL,False
1746536831.61852,MANUAL,False
1746536832.6202445,MANUAL,False
1746536833.6406052,MANUAL,False
1746536834.6207325,MANUAL,False
1746536835.6198997,MANUAL,False
1746536836.6207433,MANUAL,False
1746536837.627613,MANUAL,False
1746536838.6394074,MANUAL,False
1746536839.6187704,MANUAL,False
1746536840.6196473,MANUAL,False
1746536841.6183677,MANUAL,False
1746536842.6232033,MANUAL,False
1746536843.6204484,MANUAL,False
1746536844.6197555,MANUAL,False
1746536845.6198916,MANUAL,False
1746536846.6186116,MANUAL,False
1746536847.6283603,MANUAL,False
1746536848.6199272,MANUAL,False
1746536849.619419,MANUAL,False
1746536850.6416123,MANUAL,False
1746536851.6207325,MANUAL,False
1746536852.6244893,MANUAL,False
1746536853.6192071,MANUAL,False
1746536854.6203156,MANUAL,False
1746536855.6181548,MANUAL,False
1746536856.6205144,MANUAL,False
1746536857.6211896,MANUAL,False
1746536858.6255817,MANUAL,False
1746536859.6201823,MANUAL,False
1746536860.6202586,MANUAL,False
1746536861.6204221,MANUAL,False
1746536862.6579301,MANUAL,False
1746536863.6282585,MANUAL,False
1746536864.6267662,MANUAL,False
1746536865.6178248,MANUAL,False
1746536866.6285992,MANUAL,False
1746536867.6178482,MANUAL,False
1746536868.617894,MANUAL,False
1746536869.6227665,MANUAL,False
1746536870.6321204,MANUAL,False
1746536871.6189103,MANUAL,False
1746536872.6190448,MANUAL,False
1746536873.6178236,MANUAL,False
1746536874.6529832,MANUAL,False
1746536875.6252122,MANUAL,False
1746536876.6177652,MANUAL,False
1746536877.6175363,MANUAL,False
1746536878.639645,MANUAL,False
1746536879.6247685,MANUAL,False
1746536880.617786,MANUAL,False
1746536881.6198344,MANUAL,False
1746536882.623771,MANUAL,False
1746536883.6174672,MANUAL,False
1746536884.6206448,MANUAL,False
1746536885.6183276,MANUAL,False
1746536886.6195881,MANUAL,False
1746536887.642502,MANUAL,False
1746536888.6186004,MANUAL,False
1746536889.6192925,MANUAL,False
1746536890.618328,MANUAL,False
1746536891.617319,MANUAL,False
1746536892.6170614,MANUAL,False
1746536893.6189446,MANUAL,False
1746536894.6192744,MANUAL,False
1746536895.6179743,MANUAL,False
1746536896.6288188,MANUAL,False
1746536897.6164422,MANUAL,False
1746536898.6187968,MANUAL,False
1746536899.6443336,MANUAL,False
1746536900.6163185,MANUAL,False
1746536901.626386,MANUAL,False
