timestamp,vx,vy,vz
1746534976.9949753,-0.014189042150974274,0.0048101539723575115,-0.019630970433354378
1746534977.145069,-0.011698326095938683,0.0032559812534600496,-0.01853715442121029
1746534977.3046107,-0.009247029200196266,0.0021656514145433903,-0.017547331750392914
1746534977.4639912,-0.0073653655126690865,0.0019031171686947346,-0.017571307718753815
1746534977.6268656,-0.00632559834048152,0.0012200780911371112,-0.01725463569164276
1746534977.7860394,-0.004728255327790976,0.0007115991320461035,-0.01641123555600643
1746534977.9552355,-0.005053701810538769,0.0008222502656280994,-0.016595564782619476
1746534978.1076357,-0.004128742031753063,0.0004676339158322662,-0.015923460945487022
1746534978.2665849,-0.004663302097469568,0.0006573152495548129,-0.016567805781960487
1746534978.4267535,-0.0034481140319257975,0.00052480841986835,-0.016044551506638527
1746534978.586232,-0.003283343743532896,0.00047459715278819203,-0.015805713832378387
1746534978.7482722,-0.0031325463205575943,0.0006414690287783742,-0.015682147815823555
1746534978.9076726,-0.004134093411266804,0.000828485528472811,-0.01575375534594059
1746534979.0702324,-0.004585184156894684,0.0008736923919059336,-0.01575407385826111
1746534979.2306187,-0.005393231753259897,0.0009121993207372725,-0.015617363154888153
1746534979.3982613,-0.0066819037310779095,0.0008556153625249863,-0.015416990965604782
1746534979.5497706,-0.00766386091709137,0.0006897817947901785,-0.015521342866122723
1746534979.7112985,-0.008693701587617397,0.0008516545058228076,-0.0157006923109293
1746534979.871011,-0.008587641641497612,0.0007415054133161902,-0.015813341364264488
1746534980.0332234,-0.009258510544896126,0.0008115892997011542,-0.016317076981067657
1746534980.1933887,-0.009728658944368362,0.0005879735108464956,-0.01683463156223297
1746534980.3610938,-0.009755129925906658,0.0005359172937460244,-0.01652693748474121
1746534980.5120113,-0.009082098491489887,0.000834551639854908,-0.016594022512435913
1746534980.672204,-0.009159335866570473,0.0007185394642874599,-0.01650785095989704
1746534980.8325837,-0.007328284438699484,0.000996400136500597,-0.016921700909733772
1746534980.9961207,-0.007513108197599649,0.000573790748603642,-0.0162830613553524
1746534981.1560535,-0.007441152818500996,0.0007320856675505638,-0.016670851036906242
1746534981.3239133,-0.005409530829638243,0.0009157413733191788,-0.01565532758831978
1746534981.4767904,-0.0069520375691354275,0.0005410786834545434,-0.015867605805397034
1746534981.6409447,-0.005295654758810997,0.0011626818450167775,-0.01650208979845047
1746534981.7962604,-0.00486386613920331,0.0006816309760324657,-0.015559173189103603
1746534981.9567108,-0.00695565901696682,0.0008383372332900763,-0.017207494005560875
1746534982.1158347,-0.004763541277498007,0.0011248107766732574,-0.016297245398163795
1746534982.286584,-0.007473087403923273,0.0008289827965199947,-0.01679963991045952
1746534982.4413836,-0.0056251417845487595,0.001655503991059959,-0.017154384404420853
1746534982.597919,-0.005624764133244753,0.0012077034916728735,-0.016436154022812843
1746534982.7672012,-0.005305449478328228,0.0015550208045169711,-0.017248891294002533
1746534982.920095,-0.005862811580300331,0.0011522209970280528,-0.01685815118253231
1746534983.0786216,-0.007206867914646864,0.0009272935567423701,-0.01723342575132847
1746534983.2513003,-0.0065732914954423904,0.0010858189780265093,-0.017179375514388084
1746534983.401408,-0.007535426877439022,0.0008806008845567703,-0.016925830394029617
1746534983.5611892,-0.007121352944523096,0.0009124578209593892,-0.016334032639861107
1746534983.7299333,-0.0069670299999415874,0.0008842686656862497,-0.016090353950858116
1746534983.8820972,-0.007642650511115789,0.0011995320674031973,-0.01652253419160843
1746534984.0444918,-0.00645452830940485,0.001091885264031589,-0.01568412035703659
1746534984.2021966,-0.007071054540574551,0.001011027954518795,-0.01632317341864109
1746534984.3621264,-0.00577054638415575,0.001097161672078073,-0.015736714005470276
1746534984.5239608,-0.005573454778641462,0.0010056063765659928,-0.01592305675148964
1746534984.6926303,-0.005838989745825529,0.0006831460632383823,-0.015397563576698303
1746534984.8479111,-0.004487859550863504,0.0008608456701040268,-0.015303973108530045
1746534985.004005,-0.005067303776741028,0.0006820888957008719,-0.014698624610900879
1746534985.1642818,-0.005301119294017553,0.0008650645613670349,-0.014602180570363998
1746534985.3251839,-0.005724430549889803,0.0009751790785230696,-0.01458699069917202
1746534985.484688,-0.005388310644775629,0.0005601118900813162,-0.01398803573101759
1746534985.6553895,-0.004543257877230644,0.0005331890424713492,-0.013742130249738693
1746534985.8064263,-0.005034209229052067,0.0003350511542521417,-0.013486522249877453
1746534985.968428,-0.005186211317777634,0.0006807096069678664,-0.013461013324558735
1746534986.1362653,-0.005111270118504763,0.0005969703197479248,-0.012955201789736748
1746534986.2876067,-0.004696447867900133,0.0010646703885868192,-0.013619503006339073
1746534986.4508317,-0.005109861958771944,0.0007574794581159949,-0.013024911284446716
1746534986.6180594,-0.004879944492131472,0.0011138849658891559,-0.013229409232735634
1746534986.7701087,-0.00476606423035264,0.0010729236528277397,-0.012894044630229473
1746534986.929212,-0.00724352803081274,-0.0006467624334618449,-0.013012709096074104
1746534987.0989323,-0.011053414084017277,-0.0006937190773896873,-0.013442241586744785
1746534987.25022,0.005857125855982304,0.00272611272521317,-0.012375553138554096
1746534987.4100227,0.0052038258872926235,0.0023770772386342287,-0.011777443811297417
1746534987.5805042,-0.014607232064008713,-0.0023951702751219273,-0.013279580511152744
1746534987.7328506,-0.01873720996081829,-0.003548872657120228,-0.012234707362949848
1746534987.892833,0.0032045466359704733,0.001504022628068924,-0.012446144595742226
1746534988.0613644,-0.007278613280504942,9.673720342107117e-05,-0.009839585050940514
1746534988.212668,-0.010518096387386322,-0.000413837464293465,-0.013222545385360718
1746534988.3728318,-0.005730101838707924,0.0021745681297034025,-0.013849182985723019
1746534988.5432603,-0.013199103064835072,0.0010005756048485637,-0.014383072033524513
1746534988.6943953,0.005246197804808617,0.021528035402297974,-0.01618696190416813
1746534988.8561697,0.010121356695890427,0.02522442676126957,-0.013983776792883873
1746534989.0241337,-0.011200957000255585,0.007929757237434387,-0.016853028908371925
1746534989.1750557,-0.012813703157007694,0.012749101035296917,-0.017214348539710045
1746534989.3352315,-0.0256941094994545,0.01682509295642376,-0.018347464501857758
1746534989.5061066,-0.05915515497326851,0.053587354719638824,0.003241094760596752
1746534989.6583552,-0.06214941293001175,0.046497609466314316,-0.026082662865519524
1746534989.8179612,-0.04585030674934387,0.01749579608440399,-0.02680220827460289
1746534989.9797637,-0.03250785917043686,-0.0428803488612175,-0.004368350841104984
1746534990.1366978,-0.022411605343222618,-0.09622436761856079,-0.016119450330734253
1746534990.3000634,0.020765647292137146,-0.15296243131160736,-0.03702877461910248
1746534990.4678333,-0.029601290822029114,-0.07712996006011963,-0.056824732571840286
1746534990.6191463,-0.05784522742033005,-0.019081290811300278,-0.02419257164001465
1746534990.7804303,-0.06331225484609604,0.015280282124876976,-0.030757708474993706
1746534990.9397194,-0.06105337664484978,0.017790155485272408,-0.030167359858751297
1746534991.099245,-0.05048820376396179,0.01795349270105362,-0.0254210177809
1746534991.2616186,-0.008148686029016972,0.015177981927990913,-0.03706078231334686
1746534991.4206998,-0.042982202023267746,-0.012983719818294048,-0.02785393036901951
1746534991.5833678,-0.05771394446492195,-0.01273303385823965,-0.022054564207792282
1746534991.7419899,-0.027845492586493492,-0.013426484540104866,-0.030987149104475975
1746534991.901242,-0.040550798177719116,-0.012480787001550198,-0.013756554573774338
1746534992.0617204,-0.12377596646547318,-0.07113736122846603,-0.11314288526773453
1746534992.2238157,-0.08279832452535629,-0.03159467503428459,-0.034581508487463
1746534992.3831568,-0.05933786928653717,-0.023196857422590256,-0.04813329130411148
1746534992.551895,-0.15578044950962067,-0.04638030752539635,-0.044522564858198166
1746534992.7056952,-0.10285872220993042,-0.03778493031859398,-0.05672458931803703
1746534992.874013,-0.1292421966791153,-0.045559048652648926,-0.06852550804615021
1746534993.0276432,-0.15053565800189972,-0.05015593767166138,-0.06776265799999237
1746534993.1843953,-0.12480457872152328,-0.04879465326666832,-0.07898077368736267
1746534993.355058,-0.1927472949028015,-0.056197941303253174,-0.08819825947284698
1746534993.5064354,-0.20216324925422668,-0.05542048439383507,-0.09346407651901245
1746534993.6666214,-0.22766979038715363,-0.05690429359674454,-0.10603108257055283
1746534993.8364441,-0.26094716787338257,-0.060933198779821396,-0.11531742662191391
1746534993.9866846,-0.2876063585281372,-0.06293250620365143,-0.12825411558151245
1746534994.1481037,-0.32277601957321167,-0.06455406546592712,-0.1425527185201645
1746534994.317576,-0.35274437069892883,-0.06589363515377045,-0.15563368797302246
1746534994.4698064,-0.3924824595451355,-0.06823280453681946,-0.17129425704479218
1746534994.6302762,-0.4183547794818878,-0.0699734017252922,-0.18297381699085236
1746534994.7981842,-0.44564056396484375,-0.07174110412597656,-0.19514600932598114
1746534994.9491704,-0.4750072658061981,-0.07412044703960419,-0.20726564526557922
1746534995.1113455,-0.49935925006866455,-0.07520399242639542,-0.21930210292339325
1746534995.278804,-0.5359401702880859,-0.07722391933202744,-0.23401764035224915
1746534995.4298906,-0.5813896059989929,-0.07820264995098114,-0.2535783648490906
1746534995.5901644,-0.634604811668396,-0.07925375550985336,-0.276988685131073
1746534995.7608702,-0.691304087638855,-0.08033835142850876,-0.301982045173645
1746534995.9116354,-0.7409694194793701,-0.08056741207838058,-0.3251073658466339
1746534996.0737212,-0.790400505065918,-0.08155591785907745,-0.34786003828048706
1746534996.2411747,-0.8392528295516968,-0.08173984289169312,-0.37051570415496826
1746534996.3938897,-0.8935288190841675,-0.08216947317123413,-0.39454883337020874
1746534996.5534508,-0.9403380155563354,-0.08329663425683975,-0.41423118114471436
1746534996.7128773,-0.9866006374359131,-0.08306854218244553,-0.43522512912750244
1746534996.8732247,-1.0349926948547363,-0.08400816470384598,-0.4542422890663147
1746534997.035298,-1.0784369707107544,-0.08436870574951172,-0.47191256284713745
1746534997.194397,-1.1233148574829102,-0.08535318821668625,-0.4889413118362427
1746534997.3629642,-1.1673833131790161,-0.08529924601316452,-0.5065696835517883
1746534997.5172772,-1.2148873805999756,-0.08528727293014526,-0.5256676077842712
1746534997.6846833,-1.2547624111175537,-0.08537358045578003,-0.5398228168487549
1746534997.8356032,-1.2992748022079468,-0.08596794307231903,-0.555962860584259
1746534997.9975655,-1.3411816358566284,-0.086136095225811,-0.5700634717941284
1746534998.1596014,-1.3786864280700684,-0.0855024978518486,-0.5831496715545654
1746534998.319502,-1.4264427423477173,-0.0859961286187172,-0.5991248488426208
1746534998.479035,-1.4816263914108276,-0.08576661348342896,-0.6200577020645142
1746534998.6374412,-1.531925916671753,-0.0855906754732132,-0.6379008889198303
1746534998.800048,-1.5709387063980103,-0.08547580987215042,-0.6503584980964661
1746534998.9597168,-1.607901930809021,-0.08508722484111786,-0.662902295589447
1746534999.1189718,-1.6432592868804932,-0.08553028106689453,-0.6728414297103882
1746534999.2796679,-1.674490213394165,-0.08511347323656082,-0.680564284324646
1746534999.4394538,-1.709855318069458,-0.08532264828681946,-0.6897250413894653
1746534999.6101968,-1.7457562685012817,-0.08511264622211456,-0.6987348794937134
1746534999.761271,-1.7864859104156494,-0.0849524438381195,-0.7104261517524719
1746534999.9221447,-0.0940222218632698,0.0007710380014032125,-0.6745574474334717
1746535000.0813503,-0.13383740186691284,0.0017199369613081217,-0.618691086769104
1746535000.2408822,-0.1643083393573761,0.003190455725416541,-0.5652502775192261
1746535000.4030204,-0.17718032002449036,0.0029126196168363094,-0.5059762597084045
