timestamp,mode,armed
1746534977.3724675,MANUAL,False
1746534978.3692765,MANUAL,False
1746534979.371739,MANUAL,False
1746534980.4120219,MANUAL,False
1746534981.3793273,MANUAL,False
1746534982.3805594,MANUAL,False
1746534983.3798714,MANUAL,False
1746534984.3869712,MANUAL,False
1746534985.3818252,MANUAL,False
1746534986.3843808,MANUAL,False
1746534987.386002,MANUAL,False
1746534988.3947067,MANUAL,False
1746534989.3889933,MANUAL,False
1746534990.389844,MANUAL,False
1746534991.393403,MANUAL,False
1746534992.426159,MANUAL,False
1746534993.4053514,MANUAL,False
1746534994.397016,MANUAL,False
1746534995.399466,MANUAL,False
1746534996.4198086,MANUAL,False
1746534997.408843,MANUAL,False
1746534998.4031622,MANUAL,False
1746534999.4035592,MANUAL,False
1746535000.4246542,MANUAL,False
1746535001.4072113,MANUAL,False
1746535002.412624,MANUAL,False
1746535003.4097414,MANUAL,False
1746535004.4405074,MANUAL,False
1746535005.4336925,MANUAL,False
1746535006.4146204,MANUAL,False
1746535007.4399028,MANUAL,False
1746535008.4169838,MANUAL,False
1746535009.4218833,MANUAL,False
1746535010.4192739,MANUAL,False
1746535011.418277,MANUAL,False
1746535012.4200034,MANUAL,False
1746535013.4229434,MANUAL,False
1746535014.4219391,MANUAL,False
1746535015.4229112,MANUAL,False
1746535016.4250777,MANUAL,False
1746535017.4464521,MANUAL,False
1746535018.425951,MANUAL,True
1746535019.4291816,MANUAL,True
1746535020.430276,MANUAL,True
1746535021.4313939,STABILIZED,True
1746535022.4315765,STABILIZED,True
1746535023.4312203,STABILIZED,True
1746535024.4364436,STABILIZED,True
1746535025.433559,STABILIZED,True
1746535026.4360387,STABILIZED,True
1746535027.4349587,STABILIZED,True
1746535028.4385655,STABILIZED,True
1746535029.4771364,STABILIZED,True
1746535030.4480987,STABILIZED,True
1746535031.4466853,STABILIZED,True
1746535032.4416728,STABILIZED,True
1746535033.452225,STABILIZED,True
1746535034.441962,STABILIZED,True
1746535035.443202,STABILIZED,True
1746535036.4461596,STABILIZED,True
