timestamp,ax,ay,az
1746612970.0590315,-0.7889375686645508,-7.608283042907714,6.146978378295899
1746612970.6938634,-0.7889375686645508,-7.608283042907714,6.146978378295899
1746612970.9984572,-0.7908691763877869,-7.589423656463622,6.149145126342774
1746612971.4095178,-0.7755513787269592,-7.622365951538085,6.131932258605958
1746612972.0800514,-0.7868080139160156,-7.588036060333251,6.160098552703858
1746612972.4322855,-0.78243088722229,-7.57166290283203,6.151341915130616
1746612972.797266,-0.7805904746055603,-7.598743438720702,6.155662059783936
1746612973.46314,-0.7746331095695496,-7.606791973114013,6.144732952117921
1746612973.8197997,-0.7746331095695496,-7.606791973114013,6.144732952117921
1746612974.1794863,-0.7923634648323059,-7.60924196243286,6.148662090301515
1746612974.5039935,-0.7801319360733032,-7.6171202659606925,6.143629550933839
1746612975.1037705,-0.8010101914405823,-7.581193447113036,6.149703025817872
1746612975.4628017,-0.7860924005508423,-7.60758352279663,6.148605346679688
1746612976.4160867,-0.7797458171844482,-7.575730323791503,6.17278289794922
1746612976.8106444,-0.7797458171844482,-7.575730323791503,6.17278289794922
1746612977.4377193,-0.8086367845535278,-7.656097888946532,5.920032978057862
1746612977.4861412,-0.7981383204460144,-7.565324306488036,6.179408550262452
1746612977.552121,-0.8110240697860718,-7.582450866699218,6.119784355163575
1746612977.5965657,-0.7813457250595093,-7.5799779891967765,6.164289474487306
1746612977.6371706,-0.8009543418884277,-7.59117555618286,6.195819854736329
1746612977.6975927,-0.7343686819076538,-7.536629676818847,6.133336067199708
1746612977.7448843,-0.7535187005996704,-7.614437580108642,6.244664669036866
1746612977.7969577,-0.7693090438842773,-7.57776927947998,6.154644489288331
1746612977.8363686,-0.7614225149154663,-7.559182167053222,6.1793813705444345
1746612977.8835692,-0.7065475583076477,-7.761627674102782,6.386942863464356
1746612977.927441,-0.8720837235450745,-7.679142951965331,6.116910457611085
1746612977.9685085,-0.7678134441375732,-7.566843032836913,6.161880970001222
1746612978.020208,-0.7670776844024658,-7.586333751678466,6.139942169189454
1746612978.060808,-0.7570689916610718,-7.60335350036621,6.151911735534669
1746612978.1219046,-0.7927306294441223,-7.5792269706726065,6.170594215393067
1746612978.1817255,-0.7817814350128174,-7.577108860015868,6.174209117889405
1746612978.2804658,-0.7092283368110657,-7.66618251800537,6.20180892944336
1746612978.341002,-0.7785645723342896,-7.610893249511718,6.121376037597657
1746612978.3949673,-0.7729669809341431,-7.5866451263427725,6.1652798652648935
1746612978.4320178,-0.7801573276519775,-7.575747489929198,6.145584583282472
1746612978.4717095,-0.7853679060935974,-7.583550453186034,6.168556213378907
1746612978.5168638,-0.7578319907188416,-7.5754098892211905,6.072709560394288
1746612978.5541396,-0.8011953234672546,-7.662655353546142,6.251891613006593
1746612978.5898204,-0.7792099118232727,-7.608690261840819,6.161705970764161
1746612978.6268485,-0.7958020567893982,-7.6045541763305655,6.142230510711671
1746612978.6748397,-0.7792176604270935,-7.594099044799804,6.156573772430421
1746612978.7124531,-0.7772603034973145,-7.600550174713134,6.145411014556886
1746612978.751731,-0.7778075933456421,-7.588317394256591,6.156795501708985
1746612978.7926648,-0.7954065799713135,-7.615935802459716,6.148371219635011
1746612978.8323436,-0.7611095905303955,-7.5992088317871085,6.0859341621398935
1746612978.8683653,-0.7707013487815857,-7.592015743255614,6.162909507751466
1746612978.9119751,-0.7782316207885742,-7.565552234649657,6.156860351562501
1746612978.9368074,-0.7706835865974426,-7.574890136718749,6.168410778045655
1746612978.9594545,-0.7704175710678101,-7.589836597442626,6.161638259887696
1746612979.0068789,-0.7787140607833862,-7.60496950149536,6.123263835906983
1746612979.103909,-0.7782662510871887,-7.614374637603759,6.190335273742677
1746612979.19992,-0.7719573974609375,-7.5849924087524405,6.228308677673341
1746612979.3151808,-0.7859809398651123,-7.606126308441161,6.161697864532472
1746612979.4015696,-0.7767953872680664,-7.58807611465454,6.16052532196045
1746612979.4904294,-0.7931276559829712,-7.598261833190917,6.1542444229125985
1746612979.5903285,-0.7852376699447632,-7.60785150527954,6.146629333496095
1746612979.6939666,-0.783295214176178,-7.601257801055907,6.132868289947511
1746612979.8167276,-0.7743955254554749,-7.594265937805175,6.153211116790772
1746612979.8828528,-0.7788893580436707,-7.603495121002196,6.157909870147706
1746612979.976787,-0.7662616968154907,-7.56415557861328,6.157947540283204
1746612980.0712788,-0.7719628214836121,-7.5944480895996085,6.155780792236329
1746612980.1768289,-0.7839006185531616,-7.602220535278319,6.150568962097169
1746612980.2865493,-0.7803846597671509,-7.580949306488036,6.150127887725831
1746612980.3647897,-0.7873824834823608,-7.594551563262939,6.149843215942384
1746612980.449261,-0.789507269859314,-7.5945067405700675,6.146390438079835
1746612980.5589538,-0.7784487009048462,-7.578416347503661,6.156653404235841
1746612980.6471164,-0.7907238006591797,-7.618241786956786,6.138782978057862
1746612980.7577949,-0.7876899242401123,-7.583673954010009,6.13422441482544
1746612980.836175,-0.7932831048965454,-7.591188430786132,6.1642518043518075
1746612980.927709,-0.8007259964942932,-7.602698802947997,6.147866725921632
1746612981.0300064,-0.7832733988761902,-7.578470230102538,6.163067340850831
1746612981.1208339,-0.7867057919502258,-7.598847866058349,6.142479419708253
1746612981.2315714,-0.7857197523117065,-7.592055320739745,6.161386966705323
1746612981.3152516,-0.777310848236084,-7.586683273315429,6.138792037963868
1746612981.4115055,-0.7824329733848572,-7.573326587677001,6.158324718475343
1746612981.5079508,-0.7837554812431335,-7.578893184661864,6.161255359649659
1746612981.6029341,-0.7823798060417175,-7.607988357543944,6.147029399871827
1746612981.7114289,-0.7687019109725952,-7.5815086364746085,6.15172290802002
1746612981.7957177,-0.7952949404716492,-7.582150936126708,6.151235103607179
1746612981.890742,-0.7885477542877197,-7.588437557220458,6.151582717895509
1746612981.9868648,-0.7913354635238647,-7.60168170928955,6.168757915496827
1746612982.0831783,-0.7881032228469849,-7.606631278991698,6.148167610168458
1746612982.1944757,-0.7806990146636963,-7.593493938446044,6.1456313133239755
1746612982.2756937,-0.7873340249061584,-7.6013145446777335,6.147283077239991
1746612982.3722987,-0.7843946218490601,-7.596700191497802,6.155425548553468
1746612982.4680424,-0.7932631969451904,-7.580301761627196,6.159738063812257
1746612982.5640736,-0.793003499507904,-7.565366268157958,6.1765198707580575
1746612982.6802225,-0.796779453754425,-7.580712318420409,6.145781040191651
1746612982.7684674,-0.7874565124511719,-7.599577903747558,6.1678552627563485
1746612982.8523285,-0.7835813760757446,-7.579925060272216,6.114014148712159
1746612982.947845,-0.8078286051750183,-7.576566219329833,6.12279510498047
1746612983.041878,-0.7565629482269287,-7.611217498779296,6.0659170150756845
1746612983.153361,-0.7617408037185669,-7.624988079071044,6.138397216796876
1746612983.2340965,-0.7969778180122375,-7.5687899589538565,6.148909091949464
1746612983.329996,-0.8093676567077637,-7.598269462585448,6.162516117095948
1746612983.428717,-0.7962602972984314,-7.613758087158202,6.145310401916505
1746612983.5247293,-0.7800754308700562,-7.571582317352294,6.143349170684815
1746612983.6331596,-0.8014634847640991,-7.615134716033935,6.157216548919679
1746612983.7206933,-0.7638633251190186,-7.581209659576415,6.163103103637696
1746612983.8126547,-0.7908545732498169,-7.577074050903319,6.1476783752441415
1746612983.9111273,-0.7814322710037231,-7.609678268432616,6.156747817993165
1746612984.002955,-0.7540728449821472,-7.554102420806884,6.153106689453126
1746612984.1141262,-0.7698670625686646,-7.590406417846679,6.15699863433838
1746612984.1952682,-0.782310962677002,-7.593632221221923,6.155964851379395
1746612984.3478205,-0.7778064012527466,-7.577393054962157,6.1743717193603525
1746612984.3868723,-0.6931688189506531,-7.741117000579833,6.2472596168518075
1746612984.4829335,-0.8072695136070251,-7.825321197509765,6.223088264465333
1746612984.594736,-0.7439578771591187,-7.522196769714355,6.295686721801759
1746612984.6782546,-0.8400523662567139,-7.596631526947021,6.188998222351075
1746612984.7736895,-0.7424250841140747,-7.554841995239257,6.184760570526124
1746612984.8681588,-0.8028562068939209,-7.584945201873778,6.143504142761231
1746612984.9703765,-0.8026222586631775,-7.638981819152831,6.165118217468263
1746612985.0973837,-0.7980142831802368,-7.572250843048095,6.134878158569337
1746612985.1563833,-0.8148196935653687,-7.648785114288329,6.100168228149415
1746612985.2522101,-0.7933026552200317,-7.569072246551513,6.171440601348878
1746612985.348149,-0.7937546372413635,-7.560762405395507,6.145686626434327
