timestamp,mode,armed
1746612970.6619685,MANUAL,False
1746612974.3065608,MANUAL,False
1746612977.447705,MANUAL,False
1746612977.5677197,MANUAL,False
1746612977.6569717,MANUAL,False
1746612977.7155275,MANUAL,False
1746612977.764647,MANUAL,False
1746612977.8506596,MANUAL,False
1746612977.9028695,MANUAL,False
1746612977.986234,MANUAL,False
1746612978.0759468,MANUAL,False
1746612978.1561184,MANUAL,False
1746612978.218874,MANUAL,False
1746612978.2981274,MANUAL,False
1746612978.3556657,MANUAL,False
1746612978.6447704,MANUAL,False
1746612979.645232,MANUAL,False
1746612980.6286905,MANUAL,False
1746612981.628624,MANUAL,False
1746612982.619221,MANUAL,False
1746612983.641857,MANUAL,False
1746612984.618353,MANUAL,False
1746612985.6184597,MANUAL,False
1746612986.6209328,MANUAL,False
1746612987.6328325,MANUAL,False
1746612988.6258998,MANUAL,False
1746612989.6214414,MANUAL,False
1746612990.6205468,MANUAL,False
1746612991.6911695,MANUAL,False
1746612992.6210926,MANUAL,False
1746612993.6240838,MANUAL,False
1746612994.622126,MANUAL,False
1746612995.6406963,MANUAL,False
1746612996.626216,MANUAL,False
1746612997.6211812,MANUAL,False
1746612998.6236954,MANUAL,False
1746612999.6365778,MANUAL,False
1746613000.623384,MANUAL,False
1746613001.624611,MANUAL,False
1746613002.6209435,MANUAL,False
