timestamp,x,y,z
1746612970.5668123,-0.006921316962689161,0.043987203389406204,0.3324056565761566
1746612971.162604,-0.006973301991820335,0.043974850326776505,0.33053162693977356
1746612971.7476473,-0.006887318566441536,0.04395800083875656,0.3287835717201233
1746612972.2989414,-0.006831552367657423,0.043907929211854935,0.3271521031856537
1746612972.9368076,-0.006759884767234325,0.04382020980119705,0.3262432813644409
1746612973.986946,-0.006647870875895023,0.04371346905827522,0.32331326603889465
1746612974.5852904,-0.006555626634508371,0.04374406859278679,0.32291123270988464
1746612976.228852,-0.006428695283830166,0.0440877340734005,0.3250630497932434
1746612976.758076,-0.006417910102754831,0.044260576367378235,0.3266723155975342
1746612977.4091442,-0.006414072588086128,0.04427972063422203,0.3286897540092468
1746612977.4540563,-0.006498575210571289,0.044134244322776794,0.33082282543182373
1746612977.530793,-0.006609890144318342,0.043833862990140915,0.33412864804267883
1746612977.5746174,-0.006625618319958448,0.04354370757937431,0.3379130959510803
1746612977.6128619,-0.006698125042021275,0.043267861008644104,0.34197354316711426
1746612977.6648376,-0.006629719398915768,0.04303060099482536,0.35397613048553467
1746612977.7249966,-0.006156973075121641,0.04381582513451576,0.3714262545108795
1746612977.7708127,-0.0062315333634614944,0.04347066208720207,0.3773046135902405
1746612977.8175995,-0.006209547631442547,0.04325529932975769,0.3847474157810211
1746612977.8597684,-0.006172902416437864,0.04321349784731865,0.38774386048316956
1746612977.9090152,-0.006209022365510464,0.043821070343256,0.3804963529109955
1746612977.9491763,-0.006124792154878378,0.044079650193452835,0.3694395422935486
1746612977.99596,-0.005799415521323681,0.044344544410705566,0.34726768732070923
1746612978.0396996,-0.005450336262583733,0.04443487897515297,0.33566874265670776
1746612978.0849276,-0.005664479453116655,0.04438866302371025,0.31627532839775085
1746612978.163566,-0.005882582161575556,0.04463602975010872,0.3052031397819519
1746612978.2477024,-0.006072105374187231,0.04395633190870285,0.29427626729011536
1746612978.3227606,-0.00615241564810276,0.04364567622542381,0.2856467366218567
1746612978.3749208,-0.005982410162687302,0.04381468519568443,0.290913462638855
1746612978.4127748,-0.0058635142631828785,0.043975163251161575,0.299374520778656
1746612978.4479957,-0.005808540619909763,0.04394475743174553,0.30371591448783875
1746612978.4881666,-0.005754036363214254,0.043963152915239334,0.30787038803100586
1746612978.5319247,-0.005720062647014856,0.04399876669049263,0.31151705980300903
1746612978.5701845,-0.005688302218914032,0.044026970863342285,0.31643152236938477
1746612978.6079905,-0.005691062659025192,0.044071223586797714,0.32091063261032104
1746612978.6519902,-0.0057167853228747845,0.04416881501674652,0.325386106967926
1746612978.6937683,-0.005698567721992731,0.044354312121868134,0.3303227126598358
1746612978.7327683,-0.005700660403817892,0.0445047989487648,0.33466506004333496
1746612978.7700632,-0.005745236296206713,0.04460610821843147,0.3385156989097595
1746612978.8110132,-0.005805530585348606,0.044667843729257584,0.34222063422203064
1746612978.847382,-0.005871118046343327,0.04472486302256584,0.34636205434799194
1746612978.8844492,-0.005930928513407707,0.04473502188920975,0.349738210439682
1746612978.9764533,-0.005991341080516577,0.04470982030034065,0.35199230909347534
1746612979.1326058,-0.0060871257446706295,0.044619131833314896,0.35371723771095276
1746612979.3007817,-0.0061551546677947044,0.04455655440688133,0.3548959493637085
1746612979.4625585,-0.006207511760294437,0.044473953545093536,0.35577529668807983
1746612979.6280959,-0.00630341237410903,0.04434002563357353,0.3558836281299591
1746612979.7686627,-0.006381575018167496,0.044188790023326874,0.3548622727394104
1746612979.938219,-0.006514980923384428,0.044084351509809494,0.3534337282180786
1746612980.0868793,-0.006512877997010946,0.04413563385605812,0.35286369919776917
1746612980.255646,-0.0064866067841649055,0.044171951711177826,0.35329291224479675
1746612980.4106007,-0.006441834848374128,0.044159892946481705,0.3547775447368622
1746612980.585247,-0.0063311015255749226,0.044136159121990204,0.35646918416023254
1746612980.7387722,-0.006092986091971397,0.044160645455121994,0.3575499951839447
1746612980.884881,-0.00581234460696578,0.04419589415192604,0.3582437038421631
1746612981.0624774,-0.005631999112665653,0.044218745082616806,0.3579271137714386
1746612981.2029257,-0.005549728404730558,0.044224005192518234,0.35690879821777344
1746612981.3690183,-0.005562144797295332,0.04422665014863014,0.35504472255706787
1746612981.542393,-0.005547314416617155,0.044315144419670105,0.35369688272476196
1746612981.6830819,-0.005616865586489439,0.04432155564427376,0.35218513011932373
1746612981.8449047,-0.005677376873791218,0.04426899924874306,0.3500647246837616
1746612982.0141366,-0.005758434999734163,0.044203680008649826,0.3483840525150299
1746612982.163547,-0.005731609184294939,0.044186633080244064,0.3477439880371094
1746612982.324299,-0.005707289557904005,0.044176679104566574,0.34855327010154724
1746612982.4921434,-0.0057175313122570515,0.04416946321725845,0.34998178482055664
1746612982.6443324,-0.005786354187875986,0.044151369482278824,0.3523632287979126
1746612982.805801,-0.005783605854958296,0.044090572744607925,0.35530051589012146
1746612982.971029,-0.005761459935456514,0.044135741889476776,0.35806745290756226
1746612983.125401,-0.00568029610440135,0.044053688645362854,0.3598405122756958
1746612983.2837377,-0.0056617408990859985,0.04401422291994095,0.36153602600097656
1746612983.4527798,-0.005662004929035902,0.04393601045012474,0.36276111006736755
1746612983.604774,-0.00560753932222724,0.04394048824906349,0.36443421244621277
1746612983.7670083,-0.005589381791651249,0.04391651973128319,0.365628719329834
1746612983.944016,-0.005606020800769329,0.0439428985118866,0.36720824241638184
1746612984.0870132,-0.005663275718688965,0.04403527453541756,0.3693591356277466
1746612984.3219757,-0.00573453214019537,0.04432337358593941,0.3719872236251831
1746612984.4141111,-0.005822092294692993,0.04465228319168091,0.3737723231315613
1746612984.5666456,-0.005874768365174532,0.04494002088904381,0.3754235506057739
1746612984.7278917,-0.006062490865588188,0.04507468640804291,0.37693318724632263
1746612984.8915572,-0.0062673212960362434,0.04508037492632866,0.37785330414772034
1746612985.0471132,-0.006323182489722967,0.04508486017584801,0.37838733196258545
1746612985.2065194,-0.006422360893338919,0.04496505856513977,0.3792267441749573
1746612985.3805315,-0.006538941524922848,0.04479122906923294,0.38056501746177673
1746612985.5265734,-0.006662185303866863,0.044596049934625626,0.3826259970664978
1746612985.686713,-0.006636844016611576,0.04450051859021187,0.38492754101753235
1746612985.8541148,-0.006539138965308666,0.04453693702816963,0.3883059322834015
1746612986.0088875,-0.0064132860861718655,0.044635772705078125,0.39262303709983826
1746612986.1678135,-0.006288573611527681,0.04475561901926994,0.39663007855415344
1746612986.335812,-0.006131194531917572,0.04491030052304268,0.40049323439598083
1746612986.4959958,-0.0059533873572945595,0.045071039348840714,0.40568313002586365
1746612986.6490238,-0.0057947151362895966,0.04518606513738632,0.4110569655895233
1746612986.8134341,-0.005773692391812801,0.04531439393758774,0.41651564836502075
1746612986.9670467,-0.00571766123175621,0.045237716287374496,0.4229690730571747
1746612987.1290665,-0.005668254569172859,0.04526417702436447,0.42970097064971924
1746612987.2943058,-0.005668816156685352,0.04524614289402962,0.436303049325943
1746612987.4503222,-0.005731222219765186,0.045137111097574234,0.4423917233943939
1746612987.6089494,-0.005838158540427685,0.044948019087314606,0.447230726480484
1746612987.7820606,-0.005795489996671677,0.04483794420957565,0.4519347846508026
1746612987.929011,-0.005754405632615089,0.04470832645893097,0.45675384998321533
1746612988.0902257,-0.005856864620000124,0.044580645859241486,0.460879385471344
1746612988.255462,-0.005917911883443594,0.0443866103887558,0.46436476707458496
1746612988.4089642,-0.006082983687520027,0.04428726062178612,0.46671155095100403
1746612988.5703523,-0.006138570606708527,0.04437791183590889,0.468746155500412
1746612988.7362342,-0.006271259859204292,0.044483087956905365,0.47073522210121155
1746612988.8917236,-0.006350841373205185,0.0446547195315361,0.4721085727214813
1746612989.0504737,-0.0064203678630292416,0.04478256776928902,0.47182759642601013
1746612989.2775614,-0.00638079596683383,0.044915422797203064,0.4718199670314789
1746612989.373222,-0.0064465561881661415,0.04492030665278435,0.47099584341049194
1746612989.5328624,-0.006475062575191259,0.04475964233279228,0.4694956839084625
1746612989.7001207,-0.0066042146645486355,0.04457888752222061,0.46823039650917053
1746612989.8588653,-0.006673112977296114,0.04446428641676903,0.4677201211452484
1746612990.013062,-0.00661489786580205,0.0443757027387619,0.467599481344223
1746612990.1844773,-0.006581938359886408,0.044414352625608444,0.46871238946914673
1746612990.3367236,-0.006480791140347719,0.04446516931056976,0.4701100289821625
1746612990.4940526,-0.006405377294868231,0.044448044151067734,0.47178786993026733
1746612990.6611803,-0.006223832722753286,0.04445834457874298,0.47403496503829956
1746612990.8259354,-0.006062871310859919,0.04445074126124382,0.47750821709632874
1746612990.9743133,-0.006004112306982279,0.04437077417969704,0.48046815395355225
1746612991.1421742,-0.005932644009590149,0.04428559169173241,0.4844949543476105
1746612991.2944682,-0.005825071129947901,0.04430454969406128,0.48815932869911194
1746612991.4785044,-0.005616816692054272,0.044409219175577164,0.49094924330711365
1746612991.7023678,-0.00544010940939188,0.04455218464136124,0.4940125048160553
1746612991.7809453,-0.0052569261752069,0.044554453343153,0.4964178204536438
1746612991.9358857,-0.005205482244491577,0.044549766927957535,0.4975018799304962
1746612992.1007798,-0.005145722068846226,0.044510677456855774,0.4982427656650543
1746612992.25379,-0.005122452508658171,0.044504422694444656,0.49834492802619934
1746612992.415433,-0.005148101598024368,0.04447489604353905,0.498779833316803
1746612992.5760772,-0.0052108741365373135,0.04451976343989372,0.49935051798820496
1746612992.7338939,-0.0052208565175533295,0.044584888964891434,0.5005615949630737
1746612992.8962116,-0.005263859871774912,0.04461274296045303,0.5018019080162048
1746612993.065412,-0.005322782788425684,0.04461752250790596,0.5012515187263489
1746612993.2151237,-0.005427201744168997,0.04447008669376373,0.49945569038391113
1746612993.377044,-0.005600459408015013,0.04443928599357605,0.4974974989891052
1746612993.5553784,-0.005620528478175402,0.04445250704884529,0.49537065625190735
1746612993.6960597,-0.005674711428582668,0.044487908482551575,0.4930402338504791
1746612993.855541,-0.005669060628861189,0.04449332877993584,0.49032825231552124
1746612994.0203307,-0.005820669233798981,0.04445687681436539,0.48698872327804565
1746612994.1783142,-0.005809103138744831,0.04438742622733116,0.48428723216056824
1746612994.3386178,-0.005798021797090769,0.04442773386836052,0.48151707649230957
1746612994.507282,-0.0057676685974001884,0.044456906616687775,0.4786264896392822
1746612994.662322,-0.005705471616238356,0.04455181211233139,0.47497299313545227
1746612994.81826,-0.005654042586684227,0.044629041105508804,0.4717860519886017
1746612994.9905815,-0.005456068087369204,0.04476093873381615,0.46840667724609375
1746612995.1371531,-0.005418828688561916,0.04485746845602989,0.4653249979019165
1746612995.2993941,-0.005328861530870199,0.044852115213871,0.4620542526245117
1746612995.4730585,-0.005352334585040808,0.0448153018951416,0.4589453935623169
1746612995.6180542,-0.005331630818545818,0.04487772658467293,0.4560520648956299
1746612995.7795103,-0.005343361292034388,0.044949766248464584,0.4531078040599823
1746612995.946971,-0.005392915103584528,0.04497058689594269,0.4505069851875305
1746612996.0977764,-0.0053826309740543365,0.044952262192964554,0.44883835315704346
1746612996.2586248,-0.005399426911026239,0.04492448270320892,0.44900256395339966
1746612996.4286072,-0.005431013181805611,0.04482872784137726,0.4494905471801758
1746612996.5805662,-0.00554685527458787,0.0446847639977932,0.4498555064201355
1746612996.7384968,-0.005690453108400106,0.04448322951793671,0.4500913619995117
1746612996.9089453,-0.0058454712852835655,0.04433959349989891,0.4504320025444031
1746612997.0632348,-0.005927481222897768,0.04434340447187424,0.4493876099586487
1746612997.2191556,-0.005987430922687054,0.04433931037783623,0.44726744294166565
1746612997.3834226,-0.005149890203028917,0.044212691485881805,0.4449613392353058
1746612997.5408292,-0.0058113145641982555,0.04419947415590286,0.44170132279396057
1746612997.7195714,-0.006278370041400194,0.04386385902762413,0.43544891476631165
1746612997.8702793,-0.006244292948395014,0.04336954653263092,0.43143901228904724
1746612998.0212402,-0.006929704453796148,0.04152107238769531,0.4273988604545593
1746612998.1803067,-0.007667003199458122,0.03895813971757889,0.41955938935279846
1746612998.3505857,-0.008953242562711239,0.03607359528541565,0.4164395034313202
1746612998.5010726,-0.00975766871124506,0.033854834735393524,0.4262389838695526
1746612998.670326,-0.009674939326941967,0.0338449701666832,0.41722372174263
1746612998.8286748,-0.015773655846714973,0.030871683731675148,0.4063696265220642
1746612998.981786,-0.018657730892300606,0.026660755276679993,0.3977111577987671
1746612999.1434238,-0.022779051214456558,0.018113426864147186,0.38805174827575684
1746612999.3084614,-0.023501992225646973,0.008980431593954563,0.3776666224002838
1746612999.4681811,-0.026159565895795822,-0.0009332531481049955,0.3662089705467224
1746612999.6216865,-0.028359007090330124,-0.011143344454467297,0.35532093048095703
1746612999.795012,-0.028303854167461395,-0.024438470602035522,0.3464452922344208
1746612999.9429216,-0.031117189675569534,-0.035662319511175156,0.33804675936698914
1746613000.1037853,-0.02947232313454151,-0.050241418182849884,0.3322155475616455
1746613000.2734866,-0.02872418612241745,-0.0635426789522171,0.32731738686561584
1746613000.4242008,-0.028916921466588974,-0.07972883433103561,0.32085734605789185
1746613000.5829644,-0.032261382788419724,-0.09981629252433777,0.3127098083496094
1746613000.7506108,-0.032160427421331406,-0.12206072360277176,0.3043259084224701
1746613000.9039319,-0.034971680492162704,-0.1442907750606537,0.29778194427490234
1746613001.068269,-0.038297735154628754,-0.16222575306892395,0.29309505224227905
1746613001.2358446,-0.044062621891498566,-0.17592376470565796,0.29191073775291443
1746613001.3843784,-0.05464514344930649,-0.19215130805969238,0.29053056240081787
1746613001.544254,-0.06670976430177689,-0.21835707128047943,0.29131442308425903
1746613001.721513,-0.07989974319934845,-0.23456284403800964,0.28676876425743103
1746613001.871378,-0.09662169218063354,-0.25723743438720703,0.2829093337059021
1746613002.0346408,-0.11217014491558075,-0.28168001770973206,0.2915731966495514
1746613002.1954818,-0.12198013812303543,-0.30073386430740356,0.31704533100128174
1746613002.3469214,-0.13435602188110352,-0.2985510528087616,0.34462857246398926
1746613002.5058303,-0.15528777241706848,-0.2964988350868225,0.35329413414001465
1746613002.668662,-0.1642581969499588,-0.28534066677093506,0.36622434854507446
1746613002.8244991,-0.17558811604976654,-0.2647452652454376,0.37762829661369324
1746613002.9864538,-0.19565333425998688,-0.24266701936721802,0.3856942057609558
1746613003.1558652,-0.23928911983966827,-0.2274858057498932,0.38882774114608765
1746613003.306927,-0.293157696723938,-0.19528651237487793,0.41441020369529724
