timestamp,mode,armed
1746610251.3596187,AUTO.LOITER,False
1746610254.7272372,AUTO.LOITER,False
1746610258.6981986,AUTO.LOITER,False
1746610263.1924806,AUTO.LOITER,False
1746610263.9153113,AUTO.LOITER,False
1746610264.189654,AUTO.LOITER,False
1746610264.2567332,AUTO.LOITER,False
1746610264.3011825,AUTO.LOITER,False
1746610264.3590162,AUTO.LOITER,False
1746610264.4371932,AUTO.LOITER,False
1746610264.4911003,AUTO.LOITER,False
1746610264.5361845,AUTO.LOITER,False
1746610264.6023626,AUTO.LOITER,False
1746610264.657513,AUTO.LOITER,False
1746610264.7016685,AUTO.LOITER,False
1746610264.7437906,AUTO.LOITER,False
1746610265.6409476,AUTO.LOITER,False
1746610266.6390066,AUTO.LOITER,False
1746610267.6352441,AUTO.LOITER,False
1746610268.6499782,AUTO.LOITER,False
1746610269.6397488,AUTO.LOITER,False
1746610270.6345534,AUTO.LOITER,False
1746610271.6405067,AUTO.LOITER,False
1746610272.6867304,AUTO.LOITER,False
1746610273.650631,AUTO.LOITER,False
1746610274.636833,AUTO.LOITER,False
1746610275.6380892,AUTO.LOITER,False
1746610276.676913,AUTO.LOITER,False
1746610277.6489806,AUTO.LOITER,False
1746610278.6448648,AUTO.LOITER,False
1746610279.6376255,AUTO.LOITER,False
1746610280.6552305,AUTO.LOITER,False
1746610281.644186,AUTO.LOITER,False
1746610282.6388292,AUTO.LOITER,False
1746610283.6517408,AUTO.LOITER,False
1746610284.660298,AUTO.LOITER,False
1746610285.6403558,AUTO.LOITER,False
1746610286.6427922,AUTO.LOITER,False
1746610287.6797254,AUTO.LOITER,False
1746610288.6968856,AUTO.LOITER,False
1746610289.6672122,AUTO.LOITER,False
1746610290.6435378,AUTO.LOITER,False
1746610291.6515126,AUTO.LOITER,False
1746610292.665433,AUTO.LOITER,False
1746610293.6510446,AUTO.LOITER,False
1746610294.6434648,AUTO.LOITER,False
1746610295.655656,AUTO.LOITER,False
1746610296.6423323,AUTO.LOITER,False
1746610297.642917,AUTO.LOITER,False
1746610298.6516976,AUTO.LOITER,False
1746610299.6539922,AUTO.LOITER,False
1746610300.6531796,AUTO.LOITER,False
1746610301.6665335,AUTO.LOITER,False
1746610302.6650474,AUTO.LOITER,False
1746610303.7098079,AUTO.LOITER,False
1746610304.6953046,AUTO.LOITER,False
1746610305.654544,AUTO.LOITER,False
1746610306.645266,AUTO.LOITER,False
1746610307.6452816,AUTO.LOITER,False
1746610308.644685,AUTO.LOITER,False
1746610309.6468399,AUTO.LOITER,False
1746610310.7922382,AUTO.LOITER,False
1746610311.6441789,AUTO.LOITER,False
1746610312.644715,AUTO.LOITER,False
1746610313.6845143,AUTO.LOITER,False
1746610314.6944153,AUTO.LOITER,False
1746610315.699117,AUTO.LOITER,False
1746610316.6429753,AUTO.LOITER,False
1746610317.6503181,AUTO.LOITER,False
1746610318.646534,AUTO.LOITER,False
1746610319.6445026,AUTO.LOITER,False
1746610320.654304,AUTO.LOITER,False
1746610321.7189245,AUTO.LOITER,False
1746610322.6444457,AUTO.LOITER,False
1746610323.920089,AUTO.LOITER,False
1746610324.6449516,AUTO.LOITER,False
1746610325.685432,AUTO.LOITER,False
1746610326.658073,AUTO.LOITER,False
1746610327.693185,AUTO.LOITER,False
1746610328.6440136,AUTO.LOITER,False
1746610329.8159018,AUTO.LOITER,False
1746610330.6492054,AUTO.LOITER,False
1746610331.645132,AUTO.LOITER,False
1746610332.6488366,AUTO.LOITER,False
1746610333.662455,AUTO.LOITER,False
1746610334.6441474,AUTO.LOITER,False
1746610335.645812,AUTO.LOITER,False
1746610336.6534,AUTO.LOITER,False
1746610337.649016,AUTO.LOITER,False
1746610338.8135612,AUTO.LOITER,False
1746610339.6515381,AUTO.LOITER,False
1746610340.6443787,AUTO.LOITER,False
1746610341.6433353,AUTO.LOITER,False
1746610342.6508732,AUTO.LOITER,False
1746610343.6454885,AUTO.LOITER,False
1746610344.6440403,AUTO.LOITER,False
1746610345.6437168,AUTO.LOITER,False
1746610346.6433132,AUTO.LOITER,False
1746610347.6494184,AUTO.LOITER,False
1746610348.6453042,AUTO.LOITER,False
1746610349.6430855,AUTO.LOITER,False
1746610350.66708,AUTO.LOITER,False
1746610351.6957934,AUTO.LOITER,False
1746610352.6468306,AUTO.LOITER,False
1746610353.6418114,AUTO.LOITER,False
1746610354.6546512,AUTO.LOITER,False
1746610355.6429377,AUTO.LOITER,False
1746610356.6433926,AUTO.LOITER,False
1746610357.6432722,AUTO.LOITER,False
1746610358.6460803,AUTO.LOITER,False
1746610359.6477807,AUTO.LOITER,False
1746610360.6440806,AUTO.LOITER,False
1746610361.64378,AUTO.LOITER,False
1746610362.6818516,AUTO.LOITER,False
1746610363.6566923,AUTO.LOITER,False
1746610364.6527922,AUTO.LOITER,False
1746610365.6466045,AUTO.LOITER,False
1746610366.651336,AUTO.LOITER,False
1746610367.6428788,AUTO.LOITER,False
1746610368.6433978,AUTO.LOITER,False
1746610369.647235,AUTO.LOITER,False
1746610370.6566095,AUTO.LOITER,False
1746610371.641532,AUTO.LOITER,False
1746610372.6410522,AUTO.LOITER,False
1746610373.6434624,AUTO.LOITER,False
1746610374.6856997,AUTO.LOITER,False
1746610375.655782,AUTO.LOITER,False
1746610376.6534145,AUTO.LOITER,False
1746610377.6407695,AUTO.LOITER,False
1746610378.6588335,AUTO.LOITER,False
1746610379.6503637,AUTO.LOITER,False
1746610380.6445758,AUTO.LOITER,False
1746610381.6492805,AUTO.LOITER,False
1746610382.6626134,AUTO.LOITER,False
1746610383.6406069,AUTO.LOITER,False
1746610384.6443477,AUTO.LOITER,False
