timestamp,vibe_x,vibe_y,vibe_z
1746610264.4282947,0.00691482936963439,5.090567412047164e-10,-0.019977599382400513
1746610269.5269806,0.005568870808929205,1.7892877457459377e-10,-0.016417967155575752
1746610279.1466038,0.025366419926285744,4.0097600240152076e-10,-0.05181003734469414
1746610288.7601876,0.02328016795217991,7.335314577971985e-10,-0.055703263729810715
1746610298.3742018,0.012994689866900444,2.201055115946815e-09,-0.03823983296751976
1746610307.9784594,0.01972867362201214,5.914550516017414e-10,-0.050480522215366364
1746610317.5911646,0.008985772728919983,7.83631548539887e-10,-0.022221114486455917
1746610327.195496,0.041292816400527954,1.0694648722164857e-08,-0.1182185485959053
1746610336.7980046,0.027905305847525597,9.728943206610552e-10,-0.08532430976629257
1746610346.4200692,0.008001410402357578,4.378122586690125e-10,-0.020878294482827187
1746610356.0189173,0.006832113955169916,2.5987251239811826e-10,-0.01948963850736618
1746610365.6193297,0.012219451367855072,2.9669552925604137e-10,-0.03176224231719971
1746610375.2415802,0.011797700077295303,1.17086373929709e-09,-0.02902189828455448
1746610384.8405187,0.008277497254312038,5.301564742765663e-10,-0.0229236651211977
1746610394.4533327,0.009735975414514542,1.3041271396119214e-09,-0.026591312140226364
1746610404.0615969,0.012298415414988995,9.00375995982472e-10,-0.033766165375709534
1746610413.6667547,0.0394890196621418,8.51191062078982e-10,-0.07973099499940872
1746610423.2755947,0.005794736556708813,2.471339799470229e-10,-0.016282863914966583
1746610432.8882775,0.003358249319717288,1.6918975942470382e-10,-0.013287742622196674
1746610442.491765,0.017911704257130623,2.2952233169615255e-10,-0.03627106547355652
1746610452.092542,0.010550037026405334,3.8295652760034216e-10,-0.027857623994350433
1746610461.7088432,0.0028887384105473757,1.0327651928099257e-10,-0.012509816326200962
1746610471.3084924,0.008261887356638908,3.271130311066628e-10,-0.024347253143787384
