timestamp,ax,ay,az
1746702487.2109373,-2.46262788772583,-9.146727561950682,8.13762950897217
1746702487.2488947,-3.057769298553467,-7.423578262329101,7.518756389617921
1746702487.2770188,-2.4085068702697754,-5.459439277648925,6.047245979309083
1746702487.3316965,-2.250722646713257,-5.3502230644226065,6.9306020736694345
1746702487.424825,-1.8728160858154297,-5.207952976226806,8.374495506286621
1746702487.552478,-1.3328335285186768,-4.430788040161132,6.8930091857910165
1746702487.6134455,-1.4910553693771362,-6.06075620651245,8.244140625
1746702487.8726492,-1.0087634325027466,-6.658058166503905,9.257163047790527
1746702487.8947587,-0.8347615599632263,-6.47619342803955,9.462599754333496
1746702487.9197571,-0.712345540523529,-5.599105834960937,8.969408988952637
1746702487.9979048,-0.9489539861679077,-4.934464454650878,7.647871494293214
1746702488.0694585,-1.836908221244812,-6.086904048919677,8.346778869628906
1746702488.16503,-1.6844031810760498,-3.941879987716674,6.482285499572755
1746702488.2561128,-1.5197073221206665,-5.467149257659911,6.627398967742921
1746702488.3452406,-1.5746643543243408,-5.201637268066405,5.506381034851075
1746702488.4633145,-3.1124918460845947,-5.49995231628418,2.1009576320648202
1746702488.550428,-1.4597485065460205,-7.8299546241760245,4.807727336883546
1746702488.8692286,-1.4778532981872559,-11.035935401916502,12.034729957580568
1746702488.92138,-2.6620421409606934,-10.996745109558104,14.439136505126955
1746702488.9466784,-1.552935242652893,-12.303804397583006,10.590159416198732
1746702488.967535,-2.1512131690979004,-6.986804008483886,8.781915664672852
1746702488.993689,-2.1352782249450684,-6.200230598449706,8.824483871459961
1746702489.117815,-2.5018770694732666,-6.896258354187011,8.086878776550293
1746702489.1778696,-1.2869000434875488,-12.481940269470213,11.335605621337892
1746702489.273416,-3.1391806602478027,-12.805861473083494,11.16390132904053
1746702489.3814147,-2.3579800128936768,-11.258543968200682,13.336902618408205
1746702489.4536555,-1.8154606819152832,-7.698103427886962,9.66078853607178
1746702489.5714853,-2.3544845581054688,-8.713757514953613,4.71942949295044
1746702489.654187,-1.354492425918579,-8.698698997497557,9.240235328674318
1746702489.9209375,-1.4895590543746948,-7.2045884132385245,8.319733619689941
1746702489.9629943,-2.4958126544952393,-7.206896781921386,8.78463077545166
1746702490.0004826,-2.0758063793182373,-9.652341842651365,9.687572479248049
1746702490.0246637,-2.0145297050476074,-9.627856254577635,9.237329483032228
1746702490.1149883,-3.633758068084717,-11.507933616638182,11.931488990783693
1746702490.1931112,-1.6317636966705322,-7.383258819580077,4.563056468963624
1746702490.3086467,-2.5334792137145996,-9.469063758850096,10.462440490722658
1746702490.3819506,-3.513828992843628,-9.385447502136229,9.99784851074219
1746702490.4781408,-3.6681530475616455,-10.056344032287596,9.549007415771486
1746702490.5627484,-3.0503368377685547,-12.05948734283447,10.75735664367676
1746702490.6549428,-2.7344768047332764,-8.08526039123535,7.91087818145752
1746702490.766142,-1.5702682733535767,-10.448573112487791,8.805554389953615
1746702490.840827,-2.3666956424713135,-5.4439120292663565,5.943834781646729
1746702490.9407349,-2.189624547958374,-5.782721519470214,6.2722806930542
1746702491.023574,-1.79213547706604,-6.860945224761962,6.663073062896729
1746702491.1156225,-2.443906307220459,-6.34737730026245,7.456984996795655
1746702491.2388363,-2.048218250274658,-5.798210144042968,6.503087997436524
1746702491.3089616,-2.32916259765625,-6.364496707916259,6.706342220306397
1746702491.4026012,-2.6271798610687256,-6.693545341491698,6.575624942779542
1746702491.4844294,-2.4512388706207275,-9.155856132507322,8.716795921325685
1746702491.5780516,-2.5907182693481445,-9.611231803894041,8.932193756103517
1746702491.7152476,-2.2847042083740234,-7.94545030593872,7.738518238067628
1746702491.7633507,-2.3249411582946777,-6.5187349319458,5.990555286407472
1746702491.8578117,-1.8753119707107544,-7.2776780128478995,6.4971680641174325
1746702491.9468243,-1.52230966091156,-7.2064852714538565,7.4377503395080575
1746702492.0399551,-1.8882724046707153,-7.5969481468200675,7.101109981536866
1746702492.1632917,-1.7415597438812256,-7.68915033340454,7.3076210021972665
1746702492.2346177,-1.9596408605575562,-7.537104606628417,7.02745819091797
1746702492.3226986,-1.8885865211486816,-7.490618705749511,7.3576297760009775
1746702492.4177427,-2.071579933166504,-6.713001251220702,6.774688720703126
1746702492.5039258,-1.8911445140838623,-6.712048053741454,6.423770427703858
1746702492.6146557,-1.8862502574920654,-5.835902214050292,5.79863739013672
1746702492.692718,-1.9138004779815674,-5.688886642456054,5.773223876953126
1746702492.7807903,-2.023749351501465,-5.369674205780028,5.3995327949523935
1746702492.8835223,-2.0126328468322754,-6.531444549560546,6.005847454071046
1746702492.9638345,-2.1970741748809814,-6.465797424316405,5.83883285522461
1746702493.0740979,-2.1379969120025635,-7.147627353668212,6.114723682403565
1746702493.1576285,-2.280405282974243,-6.109545230865478,6.073808670043946
1746702493.2473752,-2.2379813194274902,-6.123837947845458,5.5576233863830575
1746702493.3453948,-2.444946765899658,-6.975465774536132,6.4316043853759775
1746702493.426701,-2.6179845333099365,-9.158138275146484,6.966998577117921
1746702493.5367594,-2.7350120544433594,-8.516010284423828,6.748317241668702
1746702493.6117513,-2.6498682498931885,-7.88846731185913,6.444968223571778
1746702493.7098906,-2.790882110595703,-8.690814018249512,7.19109344482422
1746702493.7993233,-2.7166647911071777,-8.808301925659178,7.478742122650147
1746702493.8872817,-2.469966173171997,-8.105563163757324,6.2533349990844735
1746702493.9998176,-2.555306911468506,-9.106550216674805,7.099464893341065
1746702494.0794451,-2.378495693206787,-9.27392578125,7.010962486267091
1746702494.192962,-2.6119256019592285,-10.445945739746092,8.010873794555666
1746702494.2580621,-2.9368863105773926,-10.177848815917967,7.91605043411255
1746702494.3466468,-3.45798397064209,-10.581806182861326,8.654957771301271
1746702494.4576628,-3.8278887271881104,-10.069055557250975,8.464854240417482
1746702494.534322,-3.928196668624878,-9.337926864624022,8.07394599914551
1746702494.631469,-3.863119125366211,-10.388586997985838,9.326797485351564
1746702494.7155464,-3.580601930618286,-10.054595947265623,10.146050453186037
1746702494.807699,-3.4361085891723633,-11.049463272094725,10.906512260437013
1746702494.9301329,-2.9572696685791016,-17.297910690307614,16.055603027343754
1746702494.9952009,-3.1491751670837402,-13.063150405883787,12.167881965637209
1746702495.1007602,-3.409090995788574,-10.913881301879881,10.403639793395998
1746702495.1772645,-3.344651937484741,-7.862608909606933,7.615812301635743
1746702495.2784894,-3.351970672607422,-9.311475753784178,9.323697090148928
1746702495.3826509,-3.438002586364746,-8.3693790435791,8.936796188354494
1746702495.454036,-2.6651322841644287,-8.30592632293701,8.12647342681885
1746702495.548786,-3.1390018463134766,-6.940711975097655,7.528522968292237
1746702495.6419382,-2.623439073562622,-6.686795234680175,7.259364604949952
1746702495.735943,-2.339493989944458,-7.6665868759155265,7.612562656402589
1746702495.8520005,-2.515897512435913,-6.2620601654052725,7.486709117889405
1746702495.9272892,-2.487025260925293,-7.572148799896239,8.06715488433838
1746702496.020113,-2.3025527000427246,-8.88424777984619,8.311764717102053
1746702496.2029421,-1.4840494394302368,-8.726285934448242,7.037978172302247
1746702496.2175438,-1.9179320335388184,-11.134461402893065,10.229156494140627
1746702496.3213139,-1.4239107370376587,-10.442233085632322,8.483498573303224
1746702496.3778932,-1.8036092519760132,-8.022592544555664,5.46367645263672
1746702496.4715414,-1.5479921102523804,-6.9442734718322745,7.206566333770753
1746702496.5611591,-1.189631462097168,-7.491693496704101,6.319221019744874
1746702496.6621041,-1.4636670351028442,-6.694619178771972,5.88077211380005
1746702496.766594,-1.7414296865463257,-5.993820190429687,6.012067317962647
