timestamp,raw_ax,raw_ay,raw_az
1746702487.2175093,-3.057769298553467,-7.423578262329101,7.518756389617921
1746702487.2839196,-2.4085068702697754,-5.459439277648925,6.047245979309083
1746702487.3094163,-2.250722646713257,-5.3502230644226065,6.9306020736694345
1746702487.3944578,-1.8728160858154297,-5.207952976226806,8.374495506286621
1746702487.4830954,-1.3328335285186768,-4.430788040161132,6.8930091857910165
1746702487.5773823,-1.4910553693771362,-6.06075620651245,8.244140625
1746702487.8792067,-1.0087634325027466,-6.658058166503905,9.257163047790527
1746702487.901074,-0.8347615599632263,-6.47619342803955,9.462599754333496
1746702487.92591,-0.712345540523529,-5.599105834960937,8.969408988952637
1746702487.9459784,-0.9489539861679077,-4.934464454650878,7.647871494293214
1746702488.042935,-1.836908221244812,-6.086904048919677,8.346778869628906
1746702488.152373,-1.6844031810760498,-3.941879987716674,6.482285499572755
1746702488.2257462,-1.5197073221206665,-5.467149257659911,6.627398967742921
1746702488.3216372,-1.5746643543243408,-5.201637268066405,5.506381034851075
1746702488.4103453,-3.1124918460845947,-5.49995231628418,2.1009576320648202
1746702488.5640862,-1.4597485065460205,-7.8299546241760245,4.807727336883546
1746702488.8114634,-1.4778532981872559,-11.035935401916502,12.034729957580568
1746702488.8848147,-2.6620421409606934,-10.996745109558104,14.439136505126955
1746702488.927647,-1.552935242652893,-12.303804397583006,10.590159416198732
1746702488.9532874,-2.1512131690979004,-6.986804008483886,8.781915664672852
1746702488.9755101,-2.1352782249450684,-6.200230598449706,8.824483871459961
1746702489.074497,-2.5018770694732666,-6.896258354187011,8.086878776550293
1746702489.14528,-1.2869000434875488,-12.481940269470213,11.335605621337892
1746702489.2512465,-3.1391806602478027,-12.805861473083494,11.16390132904053
1746702489.3388004,-2.3579800128936768,-11.258543968200682,13.336902618408205
1746702489.4294531,-1.8154606819152832,-7.698103427886962,9.66078853607178
1746702489.5474634,-2.3544845581054688,-8.713757514953613,4.71942949295044
1746702489.6097503,-1.354492425918579,-8.698698997497557,9.240235328674318
1746702489.9318259,-1.4895590543746948,-7.2045884132385245,8.319733619689941
1746702489.9697354,-2.4958126544952393,-7.206896781921386,8.78463077545166
1746702490.0074675,-2.0758063793182373,-9.652341842651365,9.687572479248049
1746702490.033631,-2.0145297050476074,-9.627856254577635,9.237329483032228
1746702490.0707672,-3.633758068084717,-11.507933616638182,11.931488990783693
1746702490.1623104,-1.6317636966705322,-7.383258819580077,4.563056468963624
1746702490.259295,-2.5334792137145996,-9.469063758850096,10.462440490722658
1746702490.3464289,-3.513828992843628,-9.385447502136229,9.99784851074219
1746702490.4659603,-3.6681530475616455,-10.056344032287596,9.549007415771486
1746702490.5322099,-3.0503368377685547,-12.05948734283447,10.75735664367676
1746702490.635672,-2.7344768047332764,-8.08526039123535,7.91087818145752
1746702490.7170775,-1.5702682733535767,-10.448573112487791,8.805554389953615
1746702490.8100374,-2.3666956424713135,-5.4439120292663565,5.943834781646729
1746702490.9308984,-2.189624547958374,-5.782721519470214,6.2722806930542
1746702490.9953346,-1.79213547706604,-6.860945224761962,6.663073062896729
1746702491.0866425,-2.443906307220459,-6.34737730026245,7.456984996795655
1746702491.1771574,-2.048218250274658,-5.798210144042968,6.503087997436524
1746702491.2710917,-2.32916259765625,-6.364496707916259,6.706342220306397
1746702491.3875856,-2.6271798610687256,-6.693545341491698,6.575624942779542
1746702491.4543521,-2.4512388706207275,-9.155856132507322,8.716795921325685
1746702491.545777,-2.5907182693481445,-9.611231803894041,8.932193756103517
1746702491.6468043,-2.2847042083740234,-7.94545030593872,7.738518238067628
1746702491.7335413,-2.3249411582946777,-6.5187349319458,5.990555286407472
1746702491.8453257,-1.8753119707107544,-7.2776780128478995,6.4971680641174325
1746702491.9155703,-1.52230966091156,-7.2064852714538565,7.4377503395080575
1746702492.0173109,-1.8882724046707153,-7.5969481468200675,7.101109981536866
1746702492.1090422,-1.7415597438812256,-7.68915033340454,7.3076210021972665
1746702492.1948407,-1.9596408605575562,-7.537104606628417,7.02745819091797
1746702492.3030274,-1.8885865211486816,-7.490618705749511,7.3576297760009775
1746702492.3770423,-2.071579933166504,-6.713001251220702,6.774688720703126
1746702492.4700363,-1.8911445140838623,-6.712048053741454,6.423770427703858
1746702492.5630956,-1.8862502574920654,-5.835902214050292,5.79863739013672
