timestamp,voltage,current,percentage
1746613977.4882846,7.348000526428223,-42.7599983215332,0.6100000143051147
1746613979.5773802,7.338000297546387,-42.75,0.6100000143051147
1746613989.0378165,7.342000484466553,-43.47999954223633,0.6100000143051147
1746613998.6940625,7.124000549316406,-42.970001220703125,0.5
1746614008.3567786,7.0410003662109375,-42.2400016784668,0.4300000071525574
1746614018.0422192,7.078000545501709,-41.560001373291016,0.41999998688697815
1746614028.2773917,7.023000240325928,-41.11000061035156,0.4099999964237213
1746614037.8142889,7.010000228881836,-40.31999969482422,0.3799999952316284
1746614047.436782,7.026000499725342,-39.439998626708984,0.3799999952316284
1746614057.3942523,7.023000240325928,-38.7599983215332,0.38999998569488525
1746614067.5024128,7.02400016784668,-37.810001373291016,0.3700000047683716
1746614076.9484851,6.951000213623047,-37.099998474121094,0.3199999928474426
1746614085.545067,6.889000415802002,-38.36000061035156,0.30000001192092896
1746614095.361524,6.816000461578369,-36.93000030517578,0.25
1746614104.7549608,6.789000511169434,-36.31999969482422,0.23000000417232513
1746614116.0703084,6.87600040435791,-37.0,0.27000001072883606
1746614124.8332355,6.854000091552734,-36.380001068115234,0.27000001072883606
1746614133.760088,6.767000198364258,-35.619998931884766,0.23000000417232513
1746614143.364725,6.7310004234313965,-35.779998779296875,0.18000000715255737
1746614153.1403944,6.700000286102295,-35.40999984741211,0.1599999964237213
1746614162.6784136,6.627000331878662,-34.439998626708984,0.10999999940395355
1746614172.424785,6.535000324249268,-34.08000183105469,0.05000000074505806
1746614181.9885883,6.5410003662109375,-34.16999816894531,0.05000000074505806
1746614191.5437744,6.515000343322754,-33.77000045776367,0.019999999552965164
1746614201.2456892,6.445000171661377,-33.83000183105469,0.0
1746614211.9803226,6.267000198364258,-33.61000061035156,0.0
1746614220.473439,6.070000171661377,-32.54999923706055,0.0
1746614255.881511,6.5,-33.310001373291016,0.029999999329447746
1746614255.9357946,6.500999927520752,-33.11000061035156,0.029999999329447746
1746614255.98449,6.505000114440918,-33.36000061035156,0.029999999329447746
1746614256.1373034,6.504000186920166,-33.2599983215332,0.029999999329447746
1746614256.2661886,6.510000228881836,-33.040000915527344,0.029999999329447746
1746614256.4059024,6.502999782562256,-33.459999084472656,0.029999999329447746
1746614256.4941866,6.501999855041504,-33.5099983215332,0.029999999329447746
1746614257.2868843,6.52400016784668,-33.40999984741211,0.029999999329447746
1746614257.3587239,6.510000228881836,-33.130001068115234,0.029999999329447746
1746614257.4175587,6.514000415802002,-33.279998779296875,0.019999999552965164
1746614281.677714,6.4110002517700195,-33.099998474121094,0.0
1746614283.07295,6.39300012588501,-33.36000061035156,0.0
1746614289.4250395,6.354000091552734,-33.849998474121094,0.0
1746614299.32992,6.329000473022461,-35.66999816894531,0.0
1746614309.578266,6.271000385284424,-35.880001068115234,0.0
1746614317.0015848,6.2310004234313965,-35.77000045776367,0.0
1746614326.5812302,6.182000160217285,-36.619998931884766,0.0
1746614335.5352952,6.118000507354736,-37.13999938964844,0.0
1746614346.0523527,6.056000232696533,-37.0099983215332,0.0
1746614354.7624867,5.943000316619873,-37.70000076293945,0.0
