timestamp,vibe_x,vibe_y,vibe_z
1746613977.4977474,0.025838326662778854,2.675875521163107e-08,-0.15395942330360413
1746613979.584473,0.08709859102964401,1.380585672450252e-07,-0.8297718167304993
1746613989.067962,0.08895876258611679,1.66933659784263e-07,-0.9008587002754211
1746613998.7199278,0.1964723914861679,1.0273111001879442e-06,-1.9671313762664795
1746614008.4075027,0.16326461732387543,7.447473535648896e-07,-1.8612735271453857
1746614018.0508447,0.18078656494617462,8.279740768557531e-07,-1.6513465642929077
1746614028.2894635,0.16698084771633148,5.790707859887334e-07,-1.985813856124878
1746614037.828753,0.1687425822019577,1.071125666385342e-06,-2.2301881313323975
1746614047.5609384,0.19437278807163239,2.4781337515378254e-07,-2.005941867828369
1746614057.5055287,0.193322092294693,4.0249543076242844e-07,-1.7128269672393799
1746614067.5409462,0.18326981365680695,9.264284130949818e-07,-1.9912437200546265
1746614076.9700994,0.20238173007965088,1.3695067764274427e-06,-1.9465067386627197
1746614085.623797,0.17721110582351685,1.8011718339039362e-07,-1.860129714012146
1746614095.721726,0.1650044023990631,6.049355647519405e-07,-2.4187064170837402
1746614104.7802756,0.15539498627185822,2.2454925385773095e-07,-1.833528757095337
1746614116.1973097,0.23631364107131958,5.299788767842983e-07,-1.796150803565979
1746614124.8454077,0.20729918777942657,3.701534296851605e-07,-1.7995903491973877
1746614133.7763178,0.1630006581544876,2.087474229028885e-07,-1.6725832223892212
1746614143.3926384,0.17521165311336517,5.512798111340089e-07,-1.6615294218063354
1746614153.2281477,0.20216423273086548,7.175917176027724e-07,-2.2382569313049316
1746614162.70396,0.1993751972913742,2.638064700022369e-07,-3.4501566886901855
1746614172.4363728,0.19602203369140625,7.881259875830438e-07,-1.8409388065338135
1746614182.084876,0.21128524839878082,1.7952937696463778e-06,-1.7862272262573242
1746614191.5621932,0.17047157883644104,4.854408075516403e-07,-1.9327677488327026
1746614201.3164446,0.17797233164310455,4.851692096963234e-07,-1.9459469318389893
1746614212.0209713,0.16119687259197235,2.5890705046549556e-07,-1.7592939138412476
1746614220.5112238,0.1861654818058014,2.237908120150678e-06,-1.692223072052002
1746614257.2962794,0.23675566911697388,3.36196109174125e-07,-2.391282558441162
1746614281.9924438,0.008183768950402737,2.0757934260373645e-10,-0.043190374970436096
1746614283.0808835,0.006106595043092966,3.7054026513771987e-10,-0.035331081598997116
1746614289.4798625,0.006776590831577778,1.5625419014231312e-10,-0.04006749391555786
1746614299.3381834,0.013270873576402664,4.733126668376997e-10,-0.07386687397956848
1746614309.6738682,0.005434543825685978,1.757945039537745e-10,-0.028204523026943207
1746614317.0192935,0.01790888048708439,1.4331178466164829e-09,-0.0963824912905693
1746614326.5886004,0.01564476080238819,3.303816109578861e-09,-0.07616383582353592
1746614335.6318228,0.012827867642045021,4.971279499166315e-10,-0.0742172822356224
1746614346.0608828,0.013520867563784122,1.666886184636951e-09,-0.07455488294363022
1746614354.774191,0.05846208333969116,5.030583505316599e-09,-0.29719603061676025
