timestamp,x,y,z
1746613969.4247766,-81.27159881591797,430.2906188964844,0.38312244415283203
1746613970.0166197,-77.52750396728516,432.1883239746094,0.22747039794921875
1746613970.6382775,-74.31460571289062,434.540771484375,0.09537792205810547
1746613971.299824,-70.6674575805664,436.1739196777344,-0.035060882568359375
1746613972.080341,-66.60698699951172,436.6729736328125,-0.1771841049194336
1746613972.7647526,-62.704200744628906,436.7488708496094,-0.3148775100708008
1746613973.4389498,-58.975425720214844,436.93585205078125,-0.44450950622558594
1746613974.0727382,-55.3858757019043,437.438720703125,-0.5611133575439453
1746613974.6479223,-52.272796630859375,438.20367431640625,-0.6812705993652344
1746613975.1077232,-49.155250549316406,438.615478515625,-0.8152122497558594
1746613976.5782213,-40.8220329284668,440.4428405761719,-1.217310905456543
1746613977.0802639,-39.11079406738281,442.15362548828125,-1.332228660583496
1746613977.1255846,-37.518062591552734,443.9369201660156,-1.4413766860961914
1746613977.2215543,-36.15767288208008,445.93310546875,-1.5472593307495117
1746613977.2596505,-34.90226745605469,448.3108825683594,-1.6519012451171875
1746613977.3123064,-32.79541015625,453.5394287109375,-1.8562688827514648
1746613977.3674345,-27.823516845703125,469.03533935546875,-2.4703454971313477
1746613977.4061372,-25.85531997680664,476.99407958984375,-2.764158248901367
1746613977.4581053,-23.4719181060791,488.3829650878906,-3.16146183013916
1746613977.5101907,-21.85100555419922,496.8544921875,-3.467548370361328
1746613977.5628572,-20.31464195251465,505.1184387207031,-3.81734561920166
1746613977.620738,-18.548723220825195,520.7122802734375,-4.273366451263428
1746613977.659105,-14.541165351867676,538.0885009765625,-4.5205912590026855
1746613977.750542,-2.1704986095428467,553.6140747070312,-4.599210739135742
1746613977.818643,0.41323330998420715,-1.8431775569915771,-4.3383941650390625
1746613977.8809521,0.24775348603725433,-4.860942840576172,-3.836690902709961
1746613977.9335852,-1.238727331161499,-4.686850547790527,-3.478067398071289
1746613977.9983382,-2.9394447803497314,-3.861001491546631,-2.683198928833008
1746613978.046104,-3.550546646118164,-3.382711887359619,-2.2477846145629883
1746613978.0965817,-3.7522811889648438,-3.236778736114502,-2.126371383666992
1746613978.143957,-3.9474682807922363,-3.084667205810547,-1.9987707138061523
1746613978.1867516,-4.14282751083374,-2.9385054111480713,-1.8801164627075195
1746613978.2292051,-4.336124897003174,-2.776334524154663,-1.7734651565551758
1746613978.2717493,-4.535269260406494,-2.611755847930908,-1.6751670837402344
1746613978.3154945,-4.726292610168457,-2.4492335319519043,-1.5718870162963867
1746613978.3607388,-4.943034648895264,-2.2649013996124268,-1.4551715850830078
1746613978.4035795,-5.110630512237549,-2.1225779056549072,-1.373610496520996
1746613978.4492164,-5.297084331512451,-1.9780577421188354,-1.3088321685791016
1746613978.4924955,-5.468847274780273,-1.868501901626587,-1.2803754806518555
1746613978.5334394,-5.6723713874816895,-1.7738089561462402,-1.2393074035644531
