timestamp,voltage,current,percentage
1746609863.6909049,7.868000507354736,-46.720001220703125,0.9599999785423279
1746609873.3000262,7.867000579833984,-46.93000030517578,0.9599999785423279
1746609882.9249327,7.857000350952148,-46.779998779296875,0.949999988079071
1746609892.5305972,7.859000205993652,-46.52000045776367,0.949999988079071
1746609902.139518,7.8520002365112305,-46.65999984741211,0.949999988079071
1746609911.748339,7.847000598907471,-46.5099983215332,0.949999988079071
1746609921.3562822,7.847000598907471,-46.70000076293945,0.949999988079071
1746609930.9659038,7.8510003089904785,-46.540000915527344,0.9399999976158142
1746609940.5623453,7.841000556945801,-46.349998474121094,0.9399999976158142
1746609950.184637,7.847000598907471,-46.63999938964844,0.9399999976158142
1746609959.7928987,7.833000183105469,-46.7599983215332,0.9399999976158142
1746609969.4018178,7.827000141143799,-46.59000015258789,0.9399999976158142
1746609979.0149028,7.829000473022461,-45.95000076293945,0.9300000071525574
1746609988.6189294,7.827000141143799,-46.20000076293945,0.9300000071525574
1746609998.215216,7.824000358581543,-45.91999816894531,0.9200000166893005
1746610007.839045,7.818000316619873,-46.150001525878906,0.9200000166893005
