timestamp,x,y,z
1746609855.5955834,-0.017963256686925888,-0.18577840924263,-0.16704194247722626
1746609855.7490685,-0.017905309796333313,-0.18579016625881195,-0.1650003045797348
1746609855.9212813,-0.01785341277718544,-0.18578249216079712,-0.16308501362800598
1746609856.070238,-0.017619166523218155,-0.18584202229976654,-0.16057032346725464
1746609856.2291079,-0.017410442233085632,-0.18585975468158722,-0.15802451968193054
1746609856.4006355,-0.017208537086844444,-0.18582789599895477,-0.15536126494407654
1746609856.5509524,-0.017111916095018387,-0.18574145436286926,-0.15341278910636902
1746609856.7114902,-0.01696014404296875,-0.1857258528470993,-0.1511867493391037
1746609856.879576,-0.016792185604572296,-0.18574854731559753,-0.1492653787136078
1746609857.0292099,-0.01667545922100544,-0.18574953079223633,-0.14788007736206055
1746609857.1910284,-0.01657087728381157,-0.1857491284608841,-0.14629289507865906
1746609857.3605793,-0.01653921976685524,-0.18574486672878265,-0.14459674060344696
1746609857.5132782,-0.01653466373682022,-0.18570393323898315,-0.14262473583221436
1746609857.6703584,-0.01654941588640213,-0.1856440156698227,-0.14051881432533264
1746609857.8417375,-0.016552824527025223,-0.18557266891002655,-0.13822275400161743
1746609857.9920626,-0.01654164120554924,-0.1855040192604065,-0.1363256424665451
1746609858.1512532,-0.01653933711349964,-0.18542055785655975,-0.13439364731311798
1746609858.3220234,-0.016552506014704704,-0.18537920713424683,-0.13213014602661133
1746609858.4720347,-0.016569191589951515,-0.18540573120117188,-0.12982451915740967
1746609858.632926,-0.01659827120602131,-0.18552082777023315,-0.12782467901706696
1746609858.8038578,-0.016606906428933144,-0.18572720885276794,-0.12568461894989014
1746609858.9533818,-0.01659877970814705,-0.18594849109649658,-0.12313675880432129
1746609859.113128,-0.016612641513347626,-0.18617351353168488,-0.12103606015443802
1746609859.283366,-0.016673337668180466,-0.1864551305770874,-0.11914225667715073
1746609859.4334013,-0.016797831282019615,-0.18679451942443848,-0.116743303835392
1746609859.5925214,-0.016941098496317863,-0.18716572225093842,-0.11464700102806091
1746609859.7649834,-0.01711328886449337,-0.1875450313091278,-0.11394456773996353
1746609859.9167178,-0.017332490533590317,-0.1879076510667801,-0.1125732958316803
1746609860.0743947,-0.01760251261293888,-0.18824705481529236,-0.11134251207113266
1746609860.2428832,-0.017867229878902435,-0.18862101435661316,-0.11063873022794724
1746609860.3929405,-0.018104340881109238,-0.18902528285980225,-0.11029084026813507
1746609860.5527182,-0.018366845324635506,-0.18944695591926575,-0.10935870558023453
1746609860.7382846,-0.018627945333719254,-0.18992438912391663,-0.10851599276065826
1746609860.8744452,-0.01865154504776001,-0.18986056745052338,-0.10729021579027176
1746609861.0336514,-0.018650075420737267,-0.18976059556007385,-0.10568289458751678
1746609861.2049594,-0.01874847337603569,-0.18987266719341278,-0.10464823991060257
1746609861.3552907,-0.018900305032730103,-0.19006861746311188,-0.1036636084318161
1746609861.5140445,-0.019061850383877754,-0.19028805196285248,-0.1026010662317276
1746609861.6850705,-0.019299469888210297,-0.1905548870563507,-0.10164908319711685
1746609861.8346741,-0.019566610455513,-0.19088469445705414,-0.1014648899435997
1746609861.993786,-0.019892187789082527,-0.1913055181503296,-0.10157327353954315
1746609862.1654255,-0.020236589014530182,-0.19180326163768768,-0.10246821492910385
1746609862.3167737,-0.02057470567524433,-0.19232478737831116,-0.10408873111009598
1746609862.4766936,-0.02099296636879444,-0.19297455251216888,-0.10508666932582855
1746609862.6474488,-0.021444372832775116,-0.1936885267496109,-0.10704504698514938
1746609862.7950342,-0.021535703912377357,-0.19392409920692444,-0.109359011054039
1746609862.9567432,-0.021331699565052986,-0.19379951059818268,-0.11091078817844391
1746609863.1272779,-0.02111438289284706,-0.19384248554706573,-0.11203183233737946
1746609863.2777424,-0.021006828173995018,-0.19389212131500244,-0.11411973834037781
1746609863.4367125,-0.02097230590879917,-0.19391430914402008,-0.11610744148492813
1746609863.6077244,-0.02100541442632675,-0.19395971298217773,-0.11716599017381668
1746609863.7578282,-0.021032169461250305,-0.19405719637870789,-0.11810873448848724
1746609863.9177666,-0.021057987585663795,-0.1941240131855011,-0.11991234123706818
1746609864.0863097,-0.02106715925037861,-0.19409774243831635,-0.12225958704948425
1746609864.2389016,-0.02106667123734951,-0.19398516416549683,-0.12400349229574203
1746609864.397958,-0.021099306643009186,-0.19380131363868713,-0.12478113174438477
1746609864.5691283,-0.021120112389326096,-0.19356323778629303,-0.12512847781181335
1746609864.719594,-0.021157896146178246,-0.1932758241891861,-0.12481240183115005
1746609864.8788948,-0.021187281236052513,-0.19303612411022186,-0.12406189739704132
1746609865.050776,-0.021260840818285942,-0.19282391667366028,-0.12404471635818481
1746609865.1969786,-0.02133028768002987,-0.1926535964012146,-0.12373745441436768
1746609865.358951,-0.02135961502790451,-0.19253818690776825,-0.12324893474578857
1746609865.5292883,-0.021360544487833977,-0.19248998165130615,-0.12369734048843384
1746609865.6800864,-0.02134648710489273,-0.1925072818994522,-0.12383197993040085
1746609865.8398902,-0.021321602165699005,-0.1925388127565384,-0.12339788675308228
1746609866.0083346,-0.021302100270986557,-0.19257986545562744,-0.12296073883771896
1746609866.1591487,-0.021290650591254234,-0.19260911643505096,-0.12252824008464813
1746609866.318074,-0.021271618083119392,-0.19263340532779694,-0.12175421416759491
1746609866.4893532,-0.021277865394949913,-0.19266246259212494,-0.12210849672555923
1746609866.639193,-0.021305741742253304,-0.19267608225345612,-0.12328053265810013
1746609866.7993279,-0.02131171151995659,-0.1927049458026886,-0.12477542459964752
1746609866.9704638,-0.021319689229130745,-0.19278556108474731,-0.1249854639172554
1746609867.122562,-0.021330557763576508,-0.19287420809268951,-0.12459156662225723
1746609867.279023,-0.021307416260242462,-0.19302770495414734,-0.12504571676254272
1746609867.4504151,-0.021266711875796318,-0.1931941658258438,-0.12547573447227478
1746609867.60132,-0.02122626267373562,-0.19333505630493164,-0.12568777799606323
1746609867.761291,-0.021139046177268028,-0.19344304502010345,-0.12549272179603577
1746609867.9305363,-0.021052174270153046,-0.19351576268672943,-0.12529057264328003
1746609868.0812109,-0.020974159240722656,-0.19353167712688446,-0.12557187676429749
1746609868.2412446,-0.020949682220816612,-0.1935051530599594,-0.1260516494512558
1746609868.412663,-0.02098339982330799,-0.19345247745513916,-0.12598559260368347
1746609868.5625794,-0.021083317697048187,-0.1934073269367218,-0.1252066045999527
1746609868.721414,-0.02122875116765499,-0.19334730505943298,-0.12390262633562088
1746609868.8922687,-0.021388931199908257,-0.19328951835632324,-0.12253078073263168
1746609869.0423071,-0.02142755314707756,-0.19326768815517426,-0.1212402805685997
1746609869.2022574,-0.021430613473057747,-0.1932317465543747,-0.12042566388845444
1746609869.373331,-0.021359173581004143,-0.19322331249713898,-0.11943819373846054
1746609869.5234427,-0.02128360979259014,-0.19321487843990326,-0.11786820739507675
1746609869.682713,-0.021226350218057632,-0.19322726130485535,-0.11576668173074722
1746609869.853549,-0.021205486729741096,-0.19325773417949677,-0.11492680758237839
1746609870.0109885,-0.021199574694037437,-0.19327402114868164,-0.11406616866588593
1746609870.2091577,-0.021194931119680405,-0.19332841038703918,-0.11287467181682587
1746609870.332906,-0.02119954489171505,-0.19339483976364136,-0.11200710386037827
1746609870.4823508,-0.021153897047042847,-0.1934436857700348,-0.11122220754623413
1746609870.6451297,-0.02108621597290039,-0.19349917769432068,-0.11012465506792068
1746609870.8132958,-0.021023841574788094,-0.19353413581848145,-0.1083671972155571
1746609870.962353,-0.020964402705430984,-0.19352087378501892,-0.10652808845043182
1746609871.1257033,-0.020963488146662712,-0.19335873425006866,-0.10570802539587021
1746609871.2937043,-0.02096588909626007,-0.1931511014699936,-0.10423025488853455
1746609871.4439645,-0.020888512954115868,-0.1929633617401123,-0.10216657817363739
1746609871.6122527,-0.020846135914325714,-0.19281575083732605,-0.09975433349609375
1746609871.7740083,-0.020796949043869972,-0.19271524250507355,-0.09847354143857956
1746609871.9238238,-0.02080991119146347,-0.19261430203914642,-0.0971452072262764
1746609872.0841413,-0.020810965448617935,-0.19255518913269043,-0.09586206823587418
1746609872.2558837,-0.020794203504920006,-0.19254697859287262,-0.0944991260766983
1746609872.4121382,-0.02077960968017578,-0.192569762468338,-0.09240027517080307
1746609872.5653782,-0.020760688930749893,-0.19261066615581512,-0.09032545983791351
1746609872.7362866,-0.020743047818541527,-0.19266939163208008,-0.08942975103855133
1746609872.885901,-0.02070854790508747,-0.19275519251823425,-0.08901144564151764
1746609873.0514874,-0.020687924697995186,-0.19284586608409882,-0.0896664634346962
1746609873.2159252,-0.02070893719792366,-0.19295421242713928,-0.09034863114356995
1746609873.366615,-0.020698776468634605,-0.19306939840316772,-0.09105483442544937
1746609873.5258007,-0.02069053053855896,-0.19321836531162262,-0.09225580096244812
1746609873.6977553,-0.020691756159067154,-0.19333364069461823,-0.09414530545473099
1746609873.8476436,-0.020693961530923843,-0.19342631101608276,-0.09571141749620438
1746609874.0133703,-0.020715998485684395,-0.19342099130153656,-0.09655831754207611
1746609874.1778715,-0.020794207230210304,-0.19337932765483856,-0.09713448584079742
1746609874.330186,-0.020827513188123703,-0.19335953891277313,-0.09654900431632996
1746609874.4878333,-0.020852474495768547,-0.19335168600082397,-0.09628757834434509
1746609874.6588187,-0.02085346169769764,-0.19337154924869537,-0.0957464799284935
1746609874.806895,-0.02082931064069271,-0.1934204250574112,-0.09514652192592621
1746609874.9689376,-0.020767835900187492,-0.1935376226902008,-0.09448011219501495
1746609875.1414373,-0.02071457728743553,-0.19362705945968628,-0.09407573193311691
1746609875.2883742,-0.020700883120298386,-0.19368870556354523,-0.09209475666284561
1746609875.4469767,-0.02079596556723118,-0.19351746141910553,-0.09008185565471649
1746609875.62256,-0.020867466926574707,-0.19340509176254272,-0.0890052318572998
1746609875.7690241,-0.02090354822576046,-0.19341959059238434,-0.08871512115001678
1746609875.927833,-0.020887907594442368,-0.19351179897785187,-0.0896385908126831
1746609876.0993958,-0.02093924582004547,-0.1936597228050232,-0.0910857766866684
1746609876.2489161,-0.021058661863207817,-0.1938120722770691,-0.09266852587461472
1746609876.4145517,-0.021184129640460014,-0.19397106766700745,-0.09444108605384827
1746609876.5793145,-0.02129332721233368,-0.1940547227859497,-0.09546651691198349
1746609876.729025,-0.021351948380470276,-0.19409465789794922,-0.09569048881530762
1746609876.8890376,-0.021374590694904327,-0.19411106407642365,-0.09598395973443985
1746609877.0648782,-0.021371031180024147,-0.1940634846687317,-0.09659282863140106
1746609877.2109673,-0.02136044390499592,-0.19397318363189697,-0.09630294144153595
1746609877.371029,-0.021301260218024254,-0.19386804103851318,-0.09592501819133759
1746609877.54035,-0.021228691563010216,-0.1937948316335678,-0.09546615928411484
1746609877.6900418,-0.02112685889005661,-0.19372723996639252,-0.09439609944820404
1746609877.849111,-0.020972037687897682,-0.19363808631896973,-0.09359683841466904
1746609878.024034,-0.02081286534667015,-0.19358475506305695,-0.0928526520729065
1746609878.1705375,-0.020702211186289787,-0.19359372556209564,-0.0911785215139389
1746609878.332011,-0.020637983456254005,-0.19361989200115204,-0.0890035629272461
1746609878.5021603,-0.020616065710783005,-0.1936352550983429,-0.08690488338470459
1746609878.6520886,-0.02063113823533058,-0.19361978769302368,-0.08411855250597
1746609878.8119435,-0.02065986767411232,-0.19362054765224457,-0.08168043196201324
1746609878.9820824,-0.020728902891278267,-0.193622887134552,-0.079524464905262
1746609879.1321464,-0.020866332575678825,-0.19360953569412231,-0.07730329781770706
1746609879.2923517,-0.020956115797162056,-0.19359517097473145,-0.07543078064918518
1746609879.4662864,-0.021046491339802742,-0.1936822086572647,-0.07414346933364868
1746609879.615543,-0.02116655558347702,-0.19378449022769928,-0.07244846969842911
1746609879.7724357,-0.02126343548297882,-0.1938435584306717,-0.07110939919948578
1746609879.9419758,-0.021302329376339912,-0.19384196400642395,-0.07057701051235199
1746609880.091303,-0.0213084127753973,-0.19384349882602692,-0.0707450807094574
1746609880.253246,-0.02133268117904663,-0.19379863142967224,-0.07107502967119217
1746609880.4254818,-0.021420279517769814,-0.19379958510398865,-0.07138244062662125
