timestamp,ax,ay,az
1746609855.6224437,-1.9751183986663818,-6.502435684204101,7.041872501373292
1746609855.6658382,-1.9771374464035034,-6.524240970611571,7.05007553100586
1746609855.7775922,-1.986207365989685,-6.510247230529784,7.062504291534425
1746609855.8792684,-1.9896984100341797,-6.513551235198974,7.052786350250245
1746609855.9749362,-1.9987057447433472,-6.5337486267089835,7.065168380737306
1746609856.0616083,-2.011800765991211,-6.4795565605163565,7.074985027313233
1746609856.1461213,-1.989915132522583,-6.4872093200683585,7.066081523895265
1746609856.2575338,-1.99862802028656,-6.518478870391845,7.052044391632081
1746609856.3411589,-1.9627727270126343,-6.500155448913573,7.049955844879151
1746609856.4550397,-1.996189832687378,-6.527751445770263,7.049723148345948
1746609856.531073,-1.989711046218872,-6.481848716735839,7.066323757171632
1746609856.6279871,-2.00187349319458,-6.548318862915038,7.02396583557129
1746609856.7396595,-1.9933621883392334,-6.517260551452636,7.055619716644288
1746609856.8199282,-1.9980266094207764,-6.544180393218993,7.039080619812013
1746609856.9397078,-1.9854905605316162,-6.504469871520995,7.053966522216798
1746609857.0120668,-1.9957149028778076,-6.502861022949218,7.062578678131104
1746609857.1103811,-2.009162187576294,-6.5156540870666495,7.064008235931397
1746609857.2195132,-1.9856739044189453,-6.49528932571411,7.06481170654297
1746609857.301221,-1.9849315881729126,-6.492876529693603,7.0506329536438
1746609857.409701,-1.979488730430603,-6.522061824798583,7.062303066253663
1746609857.4944978,-1.9846388101577759,-6.536144256591796,7.04665231704712
1746609857.5902371,-1.9734665155410767,-6.524220943450927,7.049084186553956
1746609857.699116,-1.9881035089492798,-6.532545089721679,7.046105861663819
1746609857.782483,-1.9868154525756836,-6.510957717895507,7.044941425323487
1746609857.8965158,-1.9897927045822144,-6.528291702270507,7.053897380828858
1746609857.9722748,-1.9837381839752197,-6.498185634613036,7.053916454315186
1746609858.0681024,-1.9922633171081543,-6.496381759643554,7.0538697242736825
1746609858.1797514,-1.9932124614715576,-6.516983032226562,7.051769733428956
1746609858.2600915,-1.9893001317977905,-6.513348102569579,7.044150352478028
1746609858.3709037,-2.0042190551757812,-6.530687808990478,7.054030895233155
1746609858.4525115,-2.0026803016662598,-6.538408279418944,7.046330451965333
1746609858.5493557,-1.9900091886520386,-6.518483638763427,7.053182125091554
1746609858.6608183,-2.038438081741333,-6.265791416168212,7.011801719665528
1746609858.7413058,-1.8749439716339111,-6.698143005371093,7.049776077270509
1746609858.864064,-2.155097484588623,-6.450365543365478,7.06367063522339
1746609858.933244,-2.0887768268585205,-6.572182178497314,7.049767017364503
1746609859.0293484,-1.969662070274353,-6.495876789093017,7.034342765808106
1746609859.1407766,-1.998008370399475,-6.539629936218261,7.066188335418702
1746609859.2221692,-1.999111294746399,-6.5103182792663565,7.049218177795411
1746609859.3413959,-1.9838258028030396,-6.49661636352539,7.062997341156007
1746609859.4135215,-1.975595474243164,-6.501574993133544,7.0564050674438485
1746609859.512853,-1.9832744598388672,-6.5266098976135245,7.047664642333985
1746609859.6210632,-1.9906412363052368,-6.5148911476135245,7.048573970794679
1746609859.7046273,-2.008441925048828,-6.509069919586181,7.046389102935792
1746609859.8188674,-1.9946584701538086,-6.494552135467528,7.049455642700196
1746609859.8955703,-1.9662902355194092,-6.5281429290771475,7.050233840942384
1746609859.991491,-1.9586901664733887,-6.522340774536132,7.038499355316163
1746609860.1044958,-2.0062122344970703,-6.5263047218322745,7.0537195205688485
1746609860.1833553,-1.9824048280715942,-6.5103464126586905,7.04605531692505
1746609860.2915342,-1.9855821132659912,-6.520548343658446,7.044544219970704
1746609860.3754444,-2.0016684532165527,-6.517699241638183,7.0603322982788095
1746609860.4714084,-1.99663507938385,-6.512888431549071,7.061463356018067
1746609860.5814595,-2.000149726867676,-6.49311065673828,7.054992198944093
1746609860.664539,-1.989568829536438,-6.8502135276794425,7.13275957107544
